tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2020-10-05,Angola,20H.Beta.V2,11,8,0.727272727272
2020-10-05,Angola,20I.Alpha.V1,11,0,0.000000000000
2020-10-05,Angola,20J.Gamma.V3,11,0,0.000000000000
2020-10-05,Angola,21A.Delta,11,0,0.000000000000
2020-10-05,Angola,21B.Kappa,11,0,0.000000000000
2020-10-05,Angola,21D.Eta,11,0,0.000000000000
2020-10-05,Argentina,20H.Beta.V2,20,0,0.000000000000
2020-10-05,Argentina,20I.Alpha.V1,20,0,0.000000000000
2020-10-05,Argentina,20J.Gamma.V3,20,0,0.000000000000
2020-10-05,Argentina,21A.Delta,20,0,0.000000000000
2020-10-05,Argentina,21C.Epsilon,20,0,0.000000000000
2020-10-05,Argentina,21D.Eta,20,0,0.000000000000
2020-10-05,Argentina,21F.Iota,20,0,0.000000000000
2020-10-05,Argentina,21G.Lambda,20,0,0.000000000000
2020-10-05,Australia,20H.Beta.V2,62,0,0.000000000000
2020-10-05,Australia,20I.Alpha.V1,62,0,0.000000000000
2020-10-05,Australia,20J.Gamma.V3,62,0,0.000000000000
2020-10-05,Australia,21A.Delta,62,0,0.000000000000
2020-10-05,Australia,21B.Kappa,62,0,0.000000000000
2020-10-05,Australia,21C.Epsilon,62,0,0.000000000000
2020-10-05,Australia,21D.Eta,62,0,0.000000000000
2020-10-05,Australia,21F.Iota,62,0,0.000000000000
2020-10-05,Australia,21G.Lambda,62,0,0.000000000000
2020-10-05,Austria,20H.Beta.V2,16,0,0.000000000000
2020-10-05,Austria,20I.Alpha.V1,16,0,0.000000000000
2020-10-05,Austria,20J.Gamma.V3,16,0,0.000000000000
2020-10-05,Austria,21A.Delta,16,0,0.000000000000
2020-10-05,Austria,21B.Kappa,16,0,0.000000000000
2020-10-05,Austria,21D.Eta,16,0,0.000000000000
2020-10-05,Austria,21F.Iota,16,0,0.000000000000
2020-10-05,Bahrain,20H.Beta.V2,5,0,0.000000000000
2020-10-05,Bahrain,20I.Alpha.V1,5,0,0.000000000000
2020-10-05,Bahrain,20J.Gamma.V3,5,0,0.000000000000
2020-10-05,Bahrain,21A.Delta,5,0,0.000000000000
2020-10-05,Bahrain,21B.Kappa,5,0,0.000000000000
2020-10-05,Bangladesh,20H.Beta.V2,6,0,0.000000000000
2020-10-05,Bangladesh,20I.Alpha.V1,6,0,0.000000000000
2020-10-05,Bangladesh,20J.Gamma.V3,6,0,0.000000000000
2020-10-05,Bangladesh,21A.Delta,6,0,0.000000000000
2020-10-05,Bangladesh,21D.Eta,6,0,0.000000000000
2020-10-05,Belgium,20H.Beta.V2,73,0,0.000000000000
2020-10-05,Belgium,20I.Alpha.V1,73,0,0.000000000000
2020-10-05,Belgium,20J.Gamma.V3,73,0,0.000000000000
2020-10-05,Belgium,21A.Delta,73,0,0.000000000000
2020-10-05,Belgium,21B.Kappa,73,0,0.000000000000
2020-10-05,Belgium,21C.Epsilon,73,0,0.000000000000
2020-10-05,Belgium,21D.Eta,73,0,0.000000000000
2020-10-05,Belgium,21F.Iota,73,0,0.000000000000
2020-10-05,Belgium,21G.Lambda,73,0,0.000000000000
2020-10-05,Botswana,20H.Beta.V2,4,0,0.000000000000
2020-10-05,Botswana,21A.Delta,4,0,0.000000000000
2020-10-05,Brazil,20H.Beta.V2,91,0,0.000000000000
2020-10-05,Brazil,20I.Alpha.V1,91,0,0.000000000000
2020-10-05,Brazil,20J.Gamma.V3,91,0,0.000000000000
2020-10-05,Brazil,21A.Delta,91,0,0.000000000000
2020-10-05,Brazil,21D.Eta,91,0,0.000000000000
2020-10-05,Brazil,21G.Lambda,91,0,0.000000000000
