tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-07,Angola,20H.Beta.V2,11,2,0.181818181818
2021-06-07,Angola,20I.Alpha.V1,11,8,0.727272727272
2021-06-07,Angola,20J.Gamma.V3,11,0,0.000000000000
2021-06-07,Angola,21A.Delta,11,0,0.000000000000
2021-06-07,Angola,21B.Kappa,11,0,0.000000000000
2021-06-07,Angola,21D.Eta,11,0,0.000000000000
2021-06-07,Argentina,20H.Beta.V2,147,0,0.000000000000
2021-06-07,Argentina,20I.Alpha.V1,147,12,0.081632653061
2021-06-07,Argentina,20J.Gamma.V3,147,91,0.619047619047
2021-06-07,Argentina,21A.Delta,147,0,0.000000000000
2021-06-07,Argentina,21C.Epsilon,147,0,0.000000000000
2021-06-07,Argentina,21D.Eta,147,0,0.000000000000
2021-06-07,Argentina,21F.Iota,147,1,0.006802721088
2021-06-07,Argentina,21G.Lambda,147,35,0.238095238095
2021-06-07,Aruba,20H.Beta.V2,56,0,0.000000000000
2021-06-07,Aruba,20I.Alpha.V1,56,10,0.178571428571
2021-06-07,Aruba,20J.Gamma.V3,56,19,0.339285714285
2021-06-07,Aruba,21A.Delta,56,3,0.053571428571
2021-06-07,Aruba,21C.Epsilon,56,0,0.000000000000
2021-06-07,Aruba,21F.Iota,56,5,0.089285714285
2021-06-07,Aruba,21G.Lambda,56,0,0.000000000000
2021-06-07,Australia,20H.Beta.V2,59,2,0.033898305084
2021-06-07,Australia,20I.Alpha.V1,59,8,0.135593220338
2021-06-07,Australia,20J.Gamma.V3,59,0,0.000000000000
2021-06-07,Australia,21A.Delta,59,21,0.355932203389
2021-06-07,Australia,21B.Kappa,59,22,0.372881355932
2021-06-07,Australia,21C.Epsilon,59,0,0.000000000000
2021-06-07,Australia,21D.Eta,59,0,0.000000000000
2021-06-07,Australia,21F.Iota,59,0,0.000000000000
2021-06-07,Australia,21G.Lambda,59,0,0.000000000000
2021-06-07,Austria,20H.Beta.V2,194,1,0.005154639175
2021-06-07,Austria,20I.Alpha.V1,194,110,0.567010309278
2021-06-07,Austria,20J.Gamma.V3,194,4,0.020618556701
2021-06-07,Austria,21A.Delta,194,64,0.329896907216
2021-06-07,Austria,21B.Kappa,194,0,0.000000000000
2021-06-07,Austria,21D.Eta,194,0,0.000000000000
