tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-28,Angola,20H.Beta.V2,15,5,0.333333333333
2021-06-28,Angola,20I.Alpha.V1,15,8,0.533333333333
2021-06-28,Angola,20J.Gamma.V3,15,0,0.000000000000
2021-06-28,Angola,21A.Delta,15,1,0.066666666666
2021-06-28,Angola,21B.Kappa,15,0,0.000000000000
2021-06-28,Angola,21D.Eta,15,0,0.000000000000
2021-06-28,Argentina,20H.Beta.V2,145,0,0.000000000000
2021-06-28,Argentina,20I.Alpha.V1,145,11,0.075862068965
2021-06-28,Argentina,20J.Gamma.V3,145,98,0.675862068965
2021-06-28,Argentina,21A.Delta,145,3,0.020689655172
2021-06-28,Argentina,21C.Epsilon,145,0,0.000000000000
2021-06-28,Argentina,21D.Eta,145,0,0.000000000000
2021-06-28,Argentina,21F.Iota,145,0,0.000000000000
2021-06-28,Argentina,21G.Lambda,145,28,0.193103448275
2021-06-28,Aruba,20H.Beta.V2,11,0,0.000000000000
2021-06-28,Aruba,20I.Alpha.V1,11,1,0.090909090909
2021-06-28,Aruba,20J.Gamma.V3,11,5,0.454545454545
2021-06-28,Aruba,21A.Delta,11,2,0.181818181818
2021-06-28,Aruba,21C.Epsilon,11,0,0.000000000000
2021-06-28,Aruba,21F.Iota,11,0,0.000000000000
2021-06-28,Aruba,21G.Lambda,11,0,0.000000000000
2021-06-28,Australia,20H.Beta.V2,180,2,0.011111111111
2021-06-28,Australia,20I.Alpha.V1,180,11,0.061111111111
2021-06-28,Australia,20J.Gamma.V3,180,0,0.000000000000
2021-06-28,Australia,21A.Delta,180,161,0.894444444444
2021-06-28,Australia,21B.Kappa,180,3,0.016666666666
2021-06-28,Australia,21C.Epsilon,180,0,0.000000000000
2021-06-28,Australia,21D.Eta,180,0,0.000000000000
2021-06-28,Australia,21F.Iota,180,0,0.000000000000
2021-06-28,Australia,21G.Lambda,180,0,0.000000000000
2021-06-28,Austria,20H.Beta.V2,300,0,0.000000000000
2021-06-28,Austria,20I.Alpha.V1,300,95,0.316666666666
2021-06-28,Austria,20J.Gamma.V3,300,0,0.000000000000
2021-06-28,Austria,21A.Delta,300,198,0.660000000000
2021-06-28,Austria,21B.Kappa,300,0,0.000000000000
2021-06-28,Austria,21D.Eta,300,0,0.000000000000
2021-06-28,Austria,21F.Iota,300,0,0.000000000000
2021-06-28,Bahrain,20H.Beta.V2,48,0,0.000000000000
2021-06-28,Bahrain,20I.Alpha.V1,48,0,0.000000000000
2021-06-28,Bahrain,20J.Gamma.V3,48,0,0.000000000000
2021-06-28,Bahrain,21A.Delta,48,47,0.979166666666
2021-06-28,Bahrain,21B.Kappa,48,0,0.000000000000
2021-06-28,Bangladesh,20H.Beta.V2,74,1,0.013513513513
2021-06-28,Bangladesh,20I.Alpha.V1,74,0,0.000000000000
2021-06-28,Bangladesh,20J.Gamma.V3,74,0,0.000000000000
2021-06-28,Bangladesh,21A.Delta,74,70,0.945945945945
2021-06-28,Bangladesh,21D.Eta,74,0,0.000000000000
2021-06-28,Belgium,20H.Beta.V2,593,3,0.005059021922
2021-06-28,Belgium,20I.Alpha.V1,593,252,0.424957841483
2021-06-28,Belgium,20J.Gamma.V3,593,21,0.035413153456
2021-06-28,Belgium,21A.Delta,593,303,0.510961214165
2021-06-28,Belgium,21B.Kappa,593,0,0.000000000000
2021-06-28,Belgium,21C.Epsilon,593,0,0.000000000000
2021-06-28,Belgium,21D.Eta,593,0,0.000000000000
2021-06-28,Belgium,21F.Iota,593,0,0.000000000000
2021-06-28,Belgium,21G.Lambda,593,0,0.000000000000
2021-06-28,Botswana,20H.Beta.V2,85,17,0.200000000000
2021-06-28,Botswana,21A.Delta,85,59,0.694117647058
2021-06-28,Brazil,20H.Beta.V2,1001,0,0.000000000000
2021-06-28,Brazil,20I.Alpha.V1,1001,11,0.010989010989
2021-06-28,Brazil,20J.Gamma.V3,1001,932,0.931068931068
2021-06-28,Brazil,21A.Delta,1001,42,0.041958041958
2021-06-28,Brazil,21D.Eta,1001,0,0.000000000000
2021-06-28,Brazil,21G.Lambda,1001,0,0.000000000000
2021-06-28,Bulgaria,20H.Beta.V2,73,0,0.000000000000
2021-06-28,Bulgaria,20I.Alpha.V1,73,37,0.506849315068
2021-06-28,Bulgaria,21A.Delta,73,34,0.465753424657
2021-06-28,Cambodia,20H.Beta.V2,42,0,0.000000000000
2021-06-28,Cambodia,20I.Alpha.V1,42,28,0.666666666666
2021-06-28,Cambodia,21A.Delta,42,13,0.309523809523
2021-06-28,Cambodia,21C.Epsilon,42,0,0.000000000000
