tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2022-04-25,Argentina,20H.Beta.V2,89,0,0.000000000000
2022-04-25,Argentina,20I.Alpha.V1,89,0,0.000000000000
2022-04-25,Argentina,20J.Gamma.V3,89,0,0.000000000000
2022-04-25,Argentina,21A.Delta,89,0,0.000000000000
2022-04-25,Argentina,21C.Epsilon,89,0,0.000000000000
2022-04-25,Argentina,21D.Eta,89,0,0.000000000000
2022-04-25,Argentina,21F.Iota,89,0,0.000000000000
2022-04-25,Argentina,21G.Lambda,89,0,0.000000000000
2022-04-25,Aruba,20J.Gamma.V3,19,0,0.000000000000
2022-04-25,Aruba,21C.Epsilon,19,0,0.000000000000
2022-04-25,Aruba,21F.Iota,19,0,0.000000000000
2022-04-25,Aruba,21G.Lambda,19,0,0.000000000000
2022-04-25,Australia,20H.Beta.V2,5025,0,0.000000000000
2022-04-25,Australia,20I.Alpha.V1,5025,0,0.000000000000
2022-04-25,Australia,20J.Gamma.V3,5025,0,0.000000000000
2022-04-25,Australia,21A.Delta,5025,0,0.000000000000
2022-04-25,Australia,21B.Kappa,5025,0,0.000000000000
2022-04-25,Australia,21C.Epsilon,5025,0,0.000000000000
2022-04-25,Australia,21D.Eta,5025,0,0.000000000000
2022-04-25,Australia,21F.Iota,5025,0,0.000000000000
2022-04-25,Australia,21G.Lambda,5025,0,0.000000000000
2022-04-25,Austria,20H.Beta.V2,887,0,0.000000000000
2022-04-25,Austria,20I.Alpha.V1,887,0,0.000000000000
2022-04-25,Austria,20J.Gamma.V3,887,0,0.000000000000
2022-04-25,Austria,21A.Delta,887,0,0.000000000000
2022-04-25,Austria,21B.Kappa,887,0,0.000000000000
2022-04-25,Austria,21D.Eta,887,0,0.000000000000
2022-04-25,Austria,21F.Iota,887,0,0.000000000000
2022-04-25,Bahrain,21D.Eta,290,0,0.000000000000
2022-04-25,Bangladesh,20J.Gamma.V3,5,0,0.000000000000
2022-04-25,Bangladesh,21A.Delta,5,0,0.000000000000
2022-04-25,Bangladesh,21D.Eta,5,0,0.000000000000
2022-04-25,Belgium,20H.Beta.V2,3013,0,0.000000000000
2022-04-25,Belgium,20I.Alpha.V1,3013,0,0.000000000000
2022-04-25,Belgium,20J.Gamma.V3,3013,0,0.000000000000
2022-04-25,Belgium,21A.Delta,3013,0,0.000000000000
2022-04-25,Belgium,21B.Kappa,3013,0,0.000000000000
2022-04-25,Belgium,21D.Eta,3013,0,0.000000000000
2022-04-25,Belgium,21F.Iota,3013,0,0.000000000000
2022-04-25,Belgium,21G.Lambda,3013,0,0.000000000000
2022-04-25,Botswana,20H.Beta.V2,7,0,0.000000000000
2022-04-25,Botswana,20I.Alpha.V1,7,0,0.000000000000
2022-04-25,Botswana,21A.Delta,7,0,0.000000000000
2022-04-25,Brazil,20H.Beta.V2,1264,0,0.000000000000
2022-04-25,Brazil,20I.Alpha.V1,1264,0,0.000000000000
2022-04-25,Brazil,20J.Gamma.V3,1264,0,0.000000000000
2022-04-25,Brazil,21A.Delta,1264,0,0.000000000000
2022-04-25,Brazil,21D.Eta,1264,0,0.000000000000
2022-04-25,Brazil,21G.Lambda,1264,0,0.000000000000
2022-04-25,Cambodia,20I.Alpha.V1,25,0,0.000000000000
2022-04-25,Cambodia,21A.Delta,25,1,0.040000000000
2022-04-25,Cambodia,21C.Epsilon,25,0,0.000000000000
2022-04-25,Canada,20H.Beta.V2,8744,0,0.000000000000
2022-04-25,Canada,20I.Alpha.V1,8744,0,0.000000000000
2022-04-25,Canada,20J.Gamma.V3,8744,0,0.000000000000
2022-04-25,Canada,21A.Delta,8744,0,0.000000000000
2022-04-25,Canada,21B.Kappa,8744,0,0.000000000000
2022-04-25,Canada,21C.Epsilon,8744,0,0.000000000000
2022-04-25,Canada,21D.Eta,8744,0,0.000000000000
2022-04-25,Canada,21F.Iota,8744,0,0.000000000000
2022-04-25,Canada,21G.Lambda,8744,0,0.000000000000
2022-04-25,Chile,20H.Beta.V2,530,0,0.000000000000
2022-04-25,Chile,20I.Alpha.V1,530,0,0.000000000000
2022-04-25,Chile,20J.Gamma.V3,530,0,0.000000000000
2022-04-25,Chile,21A.Delta,530,0,0.000000000000
2022-04-25,Chile,21C.Epsilon,530,0,0.000000000000
2022-04-25,Chile,21F.Iota,530,0,0.000000000000
2022-04-25,Chile,21G.Lambda,530,0,0.000000000000
2022-04-25,Colombia,20J.Gamma.V3,257,0,0.000000000000
2022-04-25,Colombia,21C.Epsilon,257,0,0.000000000000
2022-04-25,Colombia,21F.Iota,257,0,0.000000000000
2022-04-25,Colombia,21G.Lambda,257,0,0.000000000000
2022-04-25,Costa Rica,20H.Beta.V2,230,0,0.000000000000
2022-04-25,Costa Rica,20J.Gamma.V3,230,0,0.000000000000
2022-04-25,Costa Rica,21A.Delta,230,0,0.000000000000
2022-04-25,Costa Rica,21C.Epsilon,230,0,0.000000000000
2022-04-25,Costa Rica,21D.Eta,230,0,0.000000000000
2022-04-25,Costa Rica,21F.Iota,230,0,0.000000000000
2022-04-25,Croatia,20H.Beta.V2,564,0,0.000000000000
2022-04-25,Croatia,20J.Gamma.V3,564,0,0.000000000000
2022-04-25,Croatia,21A.Delta,564,0,0.000000000000
2022-04-25,Croatia,21F.Iota,564,0,0.000000000000
2022-04-25,Curacao,20J.Gamma.V3,53,0,0.000000000000
2022-04-25,Curacao,21B.Kappa,53,0,0.000000000000
2022-04-25,Curacao,21C.Epsilon,53,0,0.000000000000
2022-04-25,Denmark,20H.Beta.V2,8596,0,0.000000000000
2022-04-25,Denmark,20I.Alpha.V1,8596,0,0.000000000000
2022-04-25,Denmark,20J.Gamma.V3,8596,0,0.000000000000
2022-04-25,Denmark,21A.Delta,8596,0,0.000000000000
2022-04-25,Denmark,21B.Kappa,8596,0,0.000000000000
2022-04-25,Denmark,21C.Epsilon,8596,0,0.000000000000
2022-04-25,Denmark,21D.Eta,8596,0,0.000000000000
2022-04-25,Denmark,21F.Iota,8596,0,0.000000000000
2022-04-25,Denmark,21G.Lambda,8596,0,0.000000000000
2022-04-25,Ecuador,20J.Gamma.V3,24,0,0.000000000000
2022-04-25,Ecuador,21A.Delta,24,0,0.000000000000
2022-04-25,Ecuador,21F.Iota,24,0,0.000000000000
2022-04-25,Ecuador,21G.Lambda,24,0,0.000000000000
2022-04-25,Estonia,20H.Beta.V2,356,0,0.000000000000
2022-04-25,Estonia,21A.Delta,356,0,0.000000000000
2022-04-25,Estonia,21D.Eta,356,0,0.000000000000
2022-04-25,Finland,20J.Gamma.V3,375,0,0.000000000000
2022-04-25,Finland,21A.Delta,375,0,0.000000000000
2022-04-25,Finland,21B.Kappa,375,0,0.000000000000
2022-04-25,Finland,21C.Epsilon,375,0,0.000000000000
2022-04-25,Finland,21D.Eta,375,0,0.000000000000
2022-04-25,France,20H.Beta.V2,12481,0,0.000000000000
2022-04-25,France,20I.Alpha.V1,12481,0,0.000000000000
2022-04-25,France,20J.Gamma.V3,12481,0,0.000000000000
2022-04-25,France,21A.Delta,12481,0,0.000000000000
2022-04-25,France,21B.Kappa,12481,0,0.000000000000
2022-04-25,France,21C.Epsilon,12481,0,0.000000000000
2022-04-25,France,21D.Eta,12481,0,0.000000000000
2022-04-25,France,21F.Iota,12481,0,0.000000000000
2022-04-25,France,21G.Lambda,12481,0,0.000000000000
2022-04-25,Germany,20H.Beta.V2,22374,0,0.000000000000
2022-04-25,Germany,20I.Alpha.V1,22374,0,0.000000000000
2022-04-25,Germany,20J.Gamma.V3,22374,0,0.000000000000
2022-04-25,Germany,21A.Delta,22374,0,0.000000000000
2022-04-25,Germany,21B.Kappa,22374,0,0.000000000000
2022-04-25,Germany,21C.Epsilon,22374,0,0.000000000000
2022-04-25,Germany,21D.Eta,22374,0,0.000000000000
2022-04-25,Germany,21F.Iota,22374,0,0.000000000000
