tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2022-05-16,Argentina,20H.Beta.V2,33,0,0.000000000000
2022-05-16,Argentina,20I.Alpha.V1,33,0,0.000000000000
2022-05-16,Argentina,20J.Gamma.V3,33,0,0.000000000000
2022-05-16,Argentina,21A.Delta,33,0,0.000000000000
2022-05-16,Argentina,21C.Epsilon,33,0,0.000000000000
2022-05-16,Argentina,21D.Eta,33,0,0.000000000000
2022-05-16,Argentina,21F.Iota,33,0,0.000000000000
2022-05-16,Argentina,21G.Lambda,33,0,0.000000000000
2022-05-16,Australia,20H.Beta.V2,2574,0,0.000000000000
2022-05-16,Australia,20I.Alpha.V1,2574,0,0.000000000000
2022-05-16,Australia,20J.Gamma.V3,2574,0,0.000000000000
2022-05-16,Australia,21A.Delta,2574,0,0.000000000000
2022-05-16,Australia,21B.Kappa,2574,0,0.000000000000
2022-05-16,Australia,21C.Epsilon,2574,0,0.000000000000
2022-05-16,Australia,21D.Eta,2574,0,0.000000000000
2022-05-16,Australia,21F.Iota,2574,0,0.000000000000
2022-05-16,Australia,21G.Lambda,2574,0,0.000000000000
2022-05-16,Austria,20H.Beta.V2,480,0,0.000000000000
2022-05-16,Austria,20I.Alpha.V1,480,0,0.000000000000
2022-05-16,Austria,20J.Gamma.V3,480,0,0.000000000000
2022-05-16,Austria,21A.Delta,480,0,0.000000000000
2022-05-16,Austria,21B.Kappa,480,0,0.000000000000
2022-05-16,Austria,21D.Eta,480,0,0.000000000000
2022-05-16,Austria,21F.Iota,480,0,0.000000000000
2022-05-16,Belgium,20H.Beta.V2,1197,0,0.000000000000
2022-05-16,Belgium,20I.Alpha.V1,1197,0,0.000000000000
2022-05-16,Belgium,20J.Gamma.V3,1197,0,0.000000000000
2022-05-16,Belgium,21A.Delta,1197,0,0.000000000000
2022-05-16,Belgium,21B.Kappa,1197,0,0.000000000000
2022-05-16,Belgium,21D.Eta,1197,0,0.000000000000
2022-05-16,Belgium,21F.Iota,1197,0,0.000000000000
2022-05-16,Belgium,21G.Lambda,1197,0,0.000000000000
2022-05-16,Brazil,20H.Beta.V2,972,0,0.000000000000
2022-05-16,Brazil,20I.Alpha.V1,972,0,0.000000000000
2022-05-16,Brazil,20J.Gamma.V3,972,0,0.000000000000
2022-05-16,Brazil,21A.Delta,972,0,0.000000000000
2022-05-16,Brazil,21D.Eta,972,0,0.000000000000
2022-05-16,Brazil,21G.Lambda,972,0,0.000000000000
2022-05-16,Cambodia,20I.Alpha.V1,4,0,0.000000000000
2022-05-16,Cambodia,21A.Delta,4,0,0.000000000000
2022-05-16,Cambodia,21C.Epsilon,4,0,0.000000000000
2022-05-16,Canada,20H.Beta.V2,3861,0,0.000000000000
2022-05-16,Canada,20I.Alpha.V1,3861,0,0.000000000000
2022-05-16,Canada,20J.Gamma.V3,3861,0,0.000000000000
2022-05-16,Canada,21A.Delta,3861,0,0.000000000000
2022-05-16,Canada,21B.Kappa,3861,0,0.000000000000
2022-05-16,Canada,21C.Epsilon,3861,0,0.000000000000
2022-05-16,Canada,21D.Eta,3861,0,0.000000000000
2022-05-16,Canada,21F.Iota,3861,0,0.000000000000
2022-05-16,Canada,21G.Lambda,3861,0,0.000000000000
2022-05-16,Colombia,20J.Gamma.V3,67,0,0.000000000000
2022-05-16,Colombia,21C.Epsilon,67,0,0.000000000000
2022-05-16,Colombia,21F.Iota,67,0,0.000000000000
2022-05-16,Colombia,21G.Lambda,67,0,0.000000000000
2022-05-16,Costa Rica,20H.Beta.V2,136,0,0.000000000000
2022-05-16,Costa Rica,20J.Gamma.V3,136,0,0.000000000000
2022-05-16,Costa Rica,21A.Delta,136,0,0.000000000000
2022-05-16,Costa Rica,21C.Epsilon,136,0,0.000000000000
2022-05-16,Costa Rica,21D.Eta,136,0,0.000000000000
2022-05-16,Costa Rica,21F.Iota,136,0,0.000000000000
2022-05-16,Curacao,20J.Gamma.V3,28,0,0.000000000000
2022-05-16,Curacao,21C.Epsilon,28,0,0.000000000000
2022-05-16,Denmark,20H.Beta.V2,3394,0,0.000000000000
2022-05-16,Denmark,20I.Alpha.V1,3394,0,0.000000000000
2022-05-16,Denmark,20J.Gamma.V3,3394,0,0.000000000000
2022-05-16,Denmark,21A.Delta,3394,0,0.000000000000
2022-05-16,Denmark,21B.Kappa,3394,0,0.000000000000
2022-05-16,Denmark,21C.Epsilon,3394,0,0.000000000000
2022-05-16,Denmark,21D.Eta,3394,0,0.000000000000
2022-05-16,Denmark,21F.Iota,3394,0,0.000000000000
2022-05-16,Denmark,21G.Lambda,3394,0,0.000000000000
2022-05-16,Ecuador,20J.Gamma.V3,18,0,0.000000000000
2022-05-16,Ecuador,21A.Delta,18,0,0.000000000000
2022-05-16,Ecuador,21F.Iota,18,0,0.000000000000
2022-05-16,Ecuador,21G.Lambda,18,0,0.000000000000
2022-05-16,France,20H.Beta.V2,2895,0,0.000000000000
2022-05-16,France,20I.Alpha.V1,2895,0,0.000000000000
2022-05-16,France,20J.Gamma.V3,2895,0,0.000000000000
2022-05-16,France,21A.Delta,2895,0,0.000000000000
2022-05-16,France,21B.Kappa,2895,0,0.000000000000
2022-05-16,France,21C.Epsilon,2895,0,0.000000000000
2022-05-16,France,21D.Eta,2895,0,0.000000000000
2022-05-16,France,21F.Iota,2895,0,0.000000000000
2022-05-16,France,21G.Lambda,2895,0,0.000000000000
2022-05-16,Germany,20H.Beta.V2,8867,0,0.000000000000
2022-05-16,Germany,20I.Alpha.V1,8867,0,0.000000000000
2022-05-16,Germany,20J.Gamma.V3,8867,0,0.000000000000
2022-05-16,Germany,21A.Delta,8867,0,0.000000000000
2022-05-16,Germany,21B.Kappa,8867,0,0.000000000000
2022-05-16,Germany,21C.Epsilon,8867,0,0.000000000000
2022-05-16,Germany,21D.Eta,8867,0,0.000000000000
2022-05-16,Germany,21F.Iota,8867,0,0.000000000000
2022-05-16,Germany,21G.Lambda,8867,0,0.000000000000
2022-05-16,India,20H.Beta.V2,348,0,0.000000000000
2022-05-16,India,20I.Alpha.V1,348,0,0.000000000000
2022-05-16,India,20J.Gamma.V3,348,0,0.000000000000
2022-05-16,India,21A.Delta,348,0,0.000000000000
2022-05-16,India,21B.Kappa,348,0,0.000000000000
2022-05-16,India,21D.Eta,348,0,0.000000000000
2022-05-16,India,21F.Iota,348,0,0.000000000000
2022-05-16,Indonesia,20H.Beta.V2,48,0,0.000000000000
