tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-11-15,Argentina,20H.Beta.V2,112,0,0.000000000000
2021-11-15,Argentina,20I.Alpha.V1,112,1,0.008928571428
2021-11-15,Argentina,20J.Gamma.V3,112,7,0.062500000000
2021-11-15,Argentina,21A.Delta,112,0,0.000000000000
2021-11-15,Argentina,21C.Epsilon,112,0,0.000000000000
2021-11-15,Argentina,21D.Eta,112,0,0.000000000000
2021-11-15,Argentina,21F.Iota,112,0,0.000000000000
2021-11-15,Argentina,21G.Lambda,112,11,0.098214285714
2021-11-15,Australia,20H.Beta.V2,1012,0,0.000000000000
2021-11-15,Australia,20I.Alpha.V1,1012,0,0.000000000000
2021-11-15,Australia,20J.Gamma.V3,1012,0,0.000000000000
2021-11-15,Australia,21A.Delta,1012,0,0.000000000000
2021-11-15,Australia,21B.Kappa,1012,0,0.000000000000
2021-11-15,Australia,21C.Epsilon,1012,0,0.000000000000
2021-11-15,Australia,21D.Eta,1012,0,0.000000000000
2021-11-15,Australia,21F.Iota,1012,0,0.000000000000
2021-11-15,Australia,21G.Lambda,1012,0,0.000000000000
2021-11-15,Austria,20H.Beta.V2,221,0,0.000000000000
2021-11-15,Austria,20I.Alpha.V1,221,0,0.000000000000
2021-11-15,Austria,20J.Gamma.V3,221,0,0.000000000000
2021-11-15,Austria,21A.Delta,221,1,0.004524886877
2021-11-15,Austria,21B.Kappa,221,0,0.000000000000
2021-11-15,Austria,21D.Eta,221,0,0.000000000000
2021-11-15,Austria,21F.Iota,221,0,0.000000000000
2021-11-15,Bangladesh,20J.Gamma.V3,57,0,0.000000000000
2021-11-15,Bangladesh,21A.Delta,57,1,0.017543859649
2021-11-15,Bangladesh,21D.Eta,57,0,0.000000000000
2021-11-15,Belgium,20H.Beta.V2,1362,0,0.000000000000
2021-11-15,Belgium,20I.Alpha.V1,1362,0,0.000000000000
2021-11-15,Belgium,20J.Gamma.V3,1362,0,0.000000000000
2021-11-15,Belgium,21A.Delta,1362,1,0.000734214390
2021-11-15,Belgium,21B.Kappa,1362,0,0.000000000000
2021-11-15,Belgium,21C.Epsilon,1362,0,0.000000000000
2021-11-15,Belgium,21D.Eta,1362,0,0.000000000000
2021-11-15,Belgium,21F.Iota,1362,0,0.000000000000
2021-11-15,Belgium,21G.Lambda,1362,0,0.000000000000
2021-11-15,Botswana,20H.Beta.V2,54,0,0.000000000000
2021-11-15,Botswana,21A.Delta,54,0,0.000000000000
2021-11-15,Brazil,20H.Beta.V2,1106,0,0.000000000000
2021-11-15,Brazil,20I.Alpha.V1,1106,0,0.000000000000
2021-11-15,Brazil,20J.Gamma.V3,1106,2,0.001808318264
2021-11-15,Brazil,21A.Delta,1106,0,0.000000000000
2021-11-15,Brazil,21D.Eta,1106,0,0.000000000000
2021-11-15,Brazil,21G.Lambda,1106,0,0.000000000000
2021-11-15,Bulgaria,20H.Beta.V2,466,0,0.000000000000
2021-11-15,Bulgaria,21A.Delta,466,0,0.000000000000
2021-11-15,Cambodia,20H.Beta.V2,69,0,0.000000000000
2021-11-15,Cambodia,20I.Alpha.V1,69,0,0.000000000000
2021-11-15,Cambodia,21A.Delta,69,49,0.710144927536
2021-11-15,Cambodia,21C.Epsilon,69,0,0.000000000000
2021-11-15,Canada,20H.Beta.V2,2606,0,0.000000000000
2021-11-15,Canada,20I.Alpha.V1,2606,0,0.000000000000
2021-11-15,Canada,20J.Gamma.V3,2606,0,0.000000000000
2021-11-15,Canada,21A.Delta,2606,1,0.000383729854
2021-11-15,Canada,21B.Kappa,2606,0,0.000000000000
2021-11-15,Canada,21C.Epsilon,2606,0,0.000000000000
2021-11-15,Canada,21D.Eta,2606,0,0.000000000000
2021-11-15,Canada,21F.Iota,2606,0,0.000000000000
2021-11-15,Canada,21G.Lambda,2606,0,0.000000000000
2021-11-15,Chile,20H.Beta.V2,426,0,0.000000000000
2021-11-15,Chile,20I.Alpha.V1,426,0,0.000000000000
2021-11-15,Chile,20J.Gamma.V3,426,0,0.000000000000
2021-11-15,Chile,21A.Delta,426,1,0.002347417840
