tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2020-06-29,Argentina,20H.Beta.V2,28,0,0.000000000000
2020-06-29,Argentina,20I.Alpha.V1,28,0,0.000000000000
2020-06-29,Argentina,20J.Gamma.V3,28,0,0.000000000000
2020-06-29,Argentina,21A.Delta,28,0,0.000000000000
2020-06-29,Argentina,21C.Epsilon,28,0,0.000000000000
2020-06-29,Argentina,21D.Eta,28,0,0.000000000000
2020-06-29,Argentina,21F.Iota,28,0,0.000000000000
2020-06-29,Argentina,21G.Lambda,28,0,0.000000000000
2020-06-29,Australia,20H.Beta.V2,331,0,0.000000000000
2020-06-29,Australia,20I.Alpha.V1,331,0,0.000000000000
2020-06-29,Australia,20J.Gamma.V3,331,0,0.000000000000
2020-06-29,Australia,21A.Delta,331,0,0.000000000000
2020-06-29,Australia,21B.Kappa,331,0,0.000000000000
2020-06-29,Australia,21C.Epsilon,331,0,0.000000000000
2020-06-29,Australia,21D.Eta,331,0,0.000000000000
2020-06-29,Australia,21F.Iota,331,0,0.000000000000
2020-06-29,Australia,21G.Lambda,331,0,0.000000000000
2020-06-29,Austria,20H.Beta.V2,0,0,0.000000000000
2020-06-29,Austria,20I.Alpha.V1,0,0,0.000000000000
2020-06-29,Austria,20J.Gamma.V3,0,0,0.000000000000
2020-06-29,Austria,21A.Delta,0,0,0.000000000000
2020-06-29,Austria,21B.Kappa,0,0,0.000000000000
2020-06-29,Austria,21D.Eta,0,0,0.000000000000
2020-06-29,Austria,21F.Iota,0,0,0.000000000000
2020-06-29,Bahrain,20H.Beta.V2,4,0,0.000000000000
2020-06-29,Bahrain,20I.Alpha.V1,4,0,0.000000000000
2020-06-29,Bahrain,20J.Gamma.V3,4,0,0.000000000000
2020-06-29,Bahrain,21A.Delta,4,0,0.000000000000
2020-06-29,Bahrain,21B.Kappa,4,0,0.000000000000
2020-06-29,Bangladesh,20H.Beta.V2,68,0,0.000000000000
2020-06-29,Bangladesh,20I.Alpha.V1,68,0,0.000000000000
2020-06-29,Bangladesh,20J.Gamma.V3,68,0,0.000000000000
2020-06-29,Bangladesh,21A.Delta,68,0,0.000000000000
2020-06-29,Bangladesh,21D.Eta,68,0,0.000000000000
2020-06-29,Belgium,20H.Beta.V2,20,0,0.000000000000
2020-06-29,Belgium,20I.Alpha.V1,20,0,0.000000000000
2020-06-29,Belgium,20J.Gamma.V3,20,0,0.000000000000
2020-06-29,Belgium,21A.Delta,20,0,0.000000000000
2020-06-29,Belgium,21B.Kappa,20,0,0.000000000000
2020-06-29,Belgium,21C.Epsilon,20,0,0.000000000000
2020-06-29,Belgium,21D.Eta,20,0,0.000000000000
2020-06-29,Belgium,21F.Iota,20,0,0.000000000000
2020-06-29,Belgium,21G.Lambda,20,0,0.000000000000
2020-06-29,Brazil,20H.Beta.V2,104,0,0.000000000000
2020-06-29,Brazil,20I.Alpha.V1,104,0,0.000000000000
