tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-01-18,Angola,20H.Beta.V2,22,1,0.045454545454
2021-01-18,Angola,20I.Alpha.V1,22,1,0.045454545454
2021-01-18,Angola,20J.Gamma.V3,22,0,0.000000000000
2021-01-18,Angola,21A.Delta,22,0,0.000000000000
2021-01-18,Angola,21B.Kappa,22,0,0.000000000000
2021-01-18,Angola,21D.Eta,22,0,0.000000000000
2021-01-18,Argentina,20H.Beta.V2,15,0,0.000000000000
2021-01-18,Argentina,20I.Alpha.V1,15,0,0.000000000000
2021-01-18,Argentina,20J.Gamma.V3,15,0,0.000000000000
2021-01-18,Argentina,21A.Delta,15,0,0.000000000000
2021-01-18,Argentina,21C.Epsilon,15,0,0.000000000000
2021-01-18,Argentina,21D.Eta,15,0,0.000000000000
2021-01-18,Argentina,21F.Iota,15,0,0.000000000000
2021-01-18,Argentina,21G.Lambda,15,0,0.000000000000
2021-01-18,Aruba,20H.Beta.V2,14,0,0.000000000000
2021-01-18,Aruba,20I.Alpha.V1,14,0,0.000000000000
2021-01-18,Aruba,20J.Gamma.V3,14,0,0.000000000000
2021-01-18,Aruba,21A.Delta,14,1,0.071428571428
2021-01-18,Aruba,21C.Epsilon,14,0,0.000000000000
2021-01-18,Aruba,21F.Iota,14,0,0.000000000000
2021-01-18,Aruba,21G.Lambda,14,0,0.000000000000
2021-01-18,Australia,20H.Beta.V2,53,3,0.056603773584
2021-01-18,Australia,20I.Alpha.V1,53,17,0.320754716981
2021-01-18,Australia,20J.Gamma.V3,53,0,0.000000000000
2021-01-18,Australia,21A.Delta,53,0,0.000000000000
2021-01-18,Australia,21B.Kappa,53,0,0.000000000000
2021-01-18,Australia,21C.Epsilon,53,1,0.018867924528
2021-01-18,Australia,21D.Eta,53,0,0.000000000000
2021-01-18,Australia,21F.Iota,53,0,0.000000000000
2021-01-18,Australia,21G.Lambda,53,0,0.000000000000
2021-01-18,Austria,20H.Beta.V2,146,31,0.212328767123
2021-01-18,Austria,20I.Alpha.V1,146,52,0.356164383561
2021-01-18,Austria,20J.Gamma.V3,146,0,0.000000000000
2021-01-18,Austria,21A.Delta,146,0,0.000000000000
2021-01-18,Austria,21B.Kappa,146,0,0.000000000000
2021-01-18,Austria,21D.Eta,146,0,0.000000000000
2021-01-18,Austria,21F.Iota,146,0,0.000000000000
2021-01-18,Bahrain,21D.Eta,11,1,0.090909090909
2021-01-18,Bangladesh,20H.Beta.V2,23,0,0.000000000000
2021-01-18,Bangladesh,20I.Alpha.V1,23,4,0.173913043478
2021-01-18,Bangladesh,20J.Gamma.V3,23,0,0.000000000000
2021-01-18,Bangladesh,21A.Delta,23,0,0.000000000000
2021-01-18,Bangladesh,21D.Eta,23,0,0.000000000000
2021-01-18,Belgium,20H.Beta.V2,541,15,0.027726432532
2021-01-18,Belgium,20I.Alpha.V1,541,204,0.377079482439
2021-01-18,Belgium,20J.Gamma.V3,541,0,0.000000000000
2021-01-18,Belgium,21A.Delta,541,0,0.000000000000
2021-01-18,Belgium,21B.Kappa,541,0,0.000000000000
2021-01-18,Belgium,21C.Epsilon,541,0,0.000000000000
2021-01-18,Belgium,21D.Eta,541,0,0.000000000000
2021-01-18,Belgium,21F.Iota,541,0,0.000000000000
2021-01-18,Belgium,21G.Lambda,541,0,0.000000000000
2021-01-18,Botswana,20H.Beta.V2,21,17,0.809523809523
2021-01-18,Botswana,20I.Alpha.V1,44,0,0.000000000000
2021-01-18,Botswana,21A.Delta,21,0,0.000000000000
2021-01-18,Brazil,20H.Beta.V2,425,0,0.000000000000
2021-01-18,Brazil,20I.Alpha.V1,425,15,0.035294117647
2021-01-18,Brazil,20J.Gamma.V3,425,100,0.235294117647
2021-01-18,Brazil,21A.Delta,425,0,0.000000000000
2021-01-18,Brazil,21D.Eta,425,0,0.000000000000
2021-01-18,Brazil,21G.Lambda,425,0,0.000000000000
2021-01-18,Bulgaria,20H.Beta.V2,47,0,0.000000000000
2021-01-18,Bulgaria,20I.Alpha.V1,47,26,0.553191489361
2021-01-18,Bulgaria,21A.Delta,47,0,0.000000000000
2021-01-18,Cambodia,20H.Beta.V2,0,0,0.000000000000
2021-01-18,Cambodia,20I.Alpha.V1,0,0,0.000000000000
2021-01-18,Cambodia,21A.Delta,0,0,0.000000000000
2021-01-18,Cambodia,21C.Epsilon,0,0,0.000000000000
2021-01-18,Canada,20H.Beta.V2,1782,16,0.008978675645
2021-01-18,Canada,20I.Alpha.V1,1782,27,0.015151515151
2021-01-18,Canada,20J.Gamma.V3,1782,0,0.000000000000
2021-01-18,Canada,21A.Delta,1782,0,0.000000000000
2021-01-18,Canada,21B.Kappa,1782,0,0.000000000000
2021-01-18,Canada,21C.Epsilon,1782,9,0.005050505050
2021-01-18,Canada,21D.Eta,1782,1,0.000561167227
2021-01-18,Canada,21F.Iota,1782,0,0.000000000000
2021-01-18,Canada,21G.Lambda,1782,0,0.000000000000
2021-01-18,Chile,20H.Beta.V2,36,0,0.000000000000
2021-01-18,Chile,20I.Alpha.V1,36,1,0.027777777777
2021-01-18,Chile,20J.Gamma.V3,36,0,0.000000000000
2021-01-18,Chile,21A.Delta,36,0,0.000000000000
2021-01-18,Chile,21C.Epsilon,36,0,0.000000000000
2021-01-18,Chile,21F.Iota,36,0,0.000000000000
2021-01-18,Chile,21G.Lambda,36,0,0.000000000000
2021-01-18,Colombia,20I.Alpha.V1,42,0,0.000000000000
2021-01-18,Colombia,20J.Gamma.V3,42,3,0.071428571428
2021-01-18,Colombia,21A.Delta,42,0,0.000000000000
2021-01-18,Colombia,21C.Epsilon,42,0,0.000000000000
2021-01-18,Colombia,21F.Iota,42,0,0.000000000000
2021-01-18,Colombia,21G.Lambda,42,0,0.000000000000
2021-01-18,Costa Rica,20H.Beta.V2,12,0,0.000000000000
2021-01-18,Costa Rica,20I.Alpha.V1,12,0,0.000000000000
2021-01-18,Costa Rica,20J.Gamma.V3,12,0,0.000000000000
2021-01-18,Costa Rica,21A.Delta,12,0,0.000000000000
2021-01-18,Costa Rica,21C.Epsilon,12,0,0.000000000000
2021-01-18,Costa Rica,21D.Eta,12,0,0.000000000000
2021-01-18,Costa Rica,21F.Iota,12,0,0.000000000000
2021-01-18,Costa Rica,21G.Lambda,12,0,0.000000000000
2021-01-18,Croatia,20H.Beta.V2,19,0,0.000000000000
2021-01-18,Croatia,20I.Alpha.V1,19,1,0.052631578947
2021-01-18,Croatia,20J.Gamma.V3,19,0,0.000000000000
2021-01-18,Croatia,21A.Delta,19,0,0.000000000000
2021-01-18,Croatia,21F.Iota,19,0,0.000000000000
2021-01-18,Curacao,20I.Alpha.V1,6,0,0.000000000000
2021-01-18,Curacao,20J.Gamma.V3,6,0,0.000000000000
2021-01-18,Curacao,21A.Delta,6,0,0.000000000000
2021-01-18,Curacao,21B.Kappa,6,0,0.000000000000
2021-01-18,Curacao,21C.Epsilon,6,0,0.000000000000
2021-01-18,Czech Republic,20H.Beta.V2,84,0,0.000000000000
2021-01-18,Czech Republic,20I.Alpha.V1,84,37,0.440476190476
2021-01-18,Czech Republic,20J.Gamma.V3,84,0,0.000000000000
2021-01-18,Czech Republic,21A.Delta,84,0,0.000000000000
2021-01-18,Czech Republic,21B.Kappa,84,0,0.000000000000
2021-01-18,Czech Republic,21D.Eta,84,0,0.000000000000
2021-01-18,Denmark,20H.Beta.V2,4027,1,0.000248323814
2021-01-18,Denmark,20I.Alpha.V1,4027,306,0.075987087161
2021-01-18,Denmark,20J.Gamma.V3,4027,0,0.000000000000
2021-01-18,Denmark,21A.Delta,4027,0,0.000000000000
2021-01-18,Denmark,21B.Kappa,4027,0,0.000000000000
2021-01-18,Denmark,21C.Epsilon,4027,2,0.000496647628
2021-01-18,Denmark,21D.Eta,4027,3,0.000744971442
2021-01-18,Denmark,21F.Iota,4027,0,0.000000000000
2021-01-18,Denmark,21G.Lambda,4027,0,0.000000000000
2021-01-18,Ecuador,20I.Alpha.V1,9,1,0.111111111111
2021-01-18,Ecuador,20J.Gamma.V3,9,0,0.000000000000
2021-01-18,Ecuador,21A.Delta,9,0,0.000000000000
2021-01-18,Ecuador,21F.Iota,9,0,0.000000000000
2021-01-18,Ecuador,21G.Lambda,9,0,0.000000000000
2021-01-18,Egypt,20I.Alpha.V1,12,0,0.000000000000
2021-01-18,Egypt,21A.Delta,12,0,0.000000000000
2021-01-18,Estonia,20H.Beta.V2,7,0,0.000000000000
2021-01-18,Estonia,20I.Alpha.V1,7,0,0.000000000000
2021-01-18,Estonia,21A.Delta,7,0,0.000000000000
2021-01-18,Estonia,21D.Eta,7,0,0.000000000000
2021-01-18,Finland,20H.Beta.V2,301,4,0.013289036544
2021-01-18,Finland,20I.Alpha.V1,301,89,0.295681063122
2021-01-18,Finland,20J.Gamma.V3,301,0,0.000000000000
2021-01-18,Finland,21A.Delta,301,0,0.000000000000
2021-01-18,Finland,21B.Kappa,301,0,0.000000000000
2021-01-18,Finland,21C.Epsilon,301,0,0.000000000000
2021-01-18,Finland,21D.Eta,301,2,0.006644518272
2021-01-18,France,20H.Beta.V2,946,78,0.082452431289
2021-01-18,France,20I.Alpha.V1,946,288,0.304439746300
2021-01-18,France,20J.Gamma.V3,946,1,0.001057082452
2021-01-18,France,21A.Delta,946,0,0.000000000000
2021-01-18,France,21B.Kappa,946,0,0.000000000000
2021-01-18,France,21C.Epsilon,946,0,0.000000000000
2021-01-18,France,21D.Eta,946,1,0.001057082452
2021-01-18,France,21F.Iota,946,0,0.000000000000
2021-01-18,France,21G.Lambda,946,0,0.000000000000
2021-01-18,Germany,20H.Beta.V2,1198,9,0.007512520868
2021-01-18,Germany,20I.Alpha.V1,1198,108,0.090150250417
2021-01-18,Germany,20J.Gamma.V3,1198,0,0.000000000000
2021-01-18,Germany,21A.Delta,1198,0,0.000000000000
2021-01-18,Germany,21B.Kappa,1198,0,0.000000000000
2021-01-18,Germany,21C.Epsilon,1198,0,0.000000000000
2021-01-18,Germany,21D.Eta,1198,0,0.000000000000
2021-01-18,Germany,21F.Iota,1198,0,0.000000000000
2021-01-18,Germany,21G.Lambda,1198,0,0.000000000000
2021-01-18,Ghana,20H.Beta.V2,63,2,0.031746031746
2021-01-18,Ghana,20I.Alpha.V1,63,40,0.634920634920
2021-01-18,Ghana,21A.Delta,63,0,0.000000000000
2021-01-18,Ghana,21B.Kappa,63,0,0.000000000000
2021-01-18,Ghana,21D.Eta,63,1,0.015873015873
2021-01-18,Ghana,21F.Iota,63,0,0.000000000000
2021-01-18,Greece,20H.Beta.V2,57,1,0.017543859649
2021-01-18,Greece,20I.Alpha.V1,57,17,0.298245614035
2021-01-18,Greece,20J.Gamma.V3,57,0,0.000000000000
