tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-05-24,Angola,20H.Beta.V2,2,0,0.000000000000
2021-05-24,Angola,20I.Alpha.V1,2,2,1.000000000000
2021-05-24,Angola,20J.Gamma.V3,2,0,0.000000000000
2021-05-24,Angola,21A.Delta,2,0,0.000000000000
2021-05-24,Angola,21B.Kappa,2,0,0.000000000000
2021-05-24,Angola,21D.Eta,2,0,0.000000000000
2021-05-24,Argentina,20H.Beta.V2,121,0,0.000000000000
2021-05-24,Argentina,20I.Alpha.V1,121,12,0.099173553719
2021-05-24,Argentina,20J.Gamma.V3,121,70,0.578512396694
2021-05-24,Argentina,21A.Delta,121,0,0.000000000000
2021-05-24,Argentina,21C.Epsilon,121,2,0.016528925619
2021-05-24,Argentina,21D.Eta,121,0,0.000000000000
2021-05-24,Argentina,21F.Iota,121,1,0.008264462809
2021-05-24,Argentina,21G.Lambda,121,23,0.190082644628
2021-05-24,Aruba,20H.Beta.V2,46,0,0.000000000000
2021-05-24,Aruba,20I.Alpha.V1,46,22,0.478260869565
2021-05-24,Aruba,20J.Gamma.V3,46,9,0.195652173913
2021-05-24,Aruba,21A.Delta,46,0,0.000000000000
2021-05-24,Aruba,21C.Epsilon,46,0,0.000000000000
2021-05-24,Aruba,21F.Iota,46,5,0.108695652173
2021-05-24,Aruba,21G.Lambda,46,0,0.000000000000
2021-05-24,Australia,20H.Beta.V2,38,2,0.052631578947
2021-05-24,Australia,20I.Alpha.V1,38,9,0.236842105263
2021-05-24,Australia,20J.Gamma.V3,38,0,0.000000000000
2021-05-24,Australia,21A.Delta,38,8,0.210526315789
2021-05-24,Australia,21B.Kappa,38,13,0.342105263157
2021-05-24,Australia,21C.Epsilon,38,0,0.000000000000
2021-05-24,Australia,21D.Eta,38,1,0.026315789473
2021-05-24,Australia,21F.Iota,38,0,0.000000000000
2021-05-24,Australia,21G.Lambda,38,0,0.000000000000
2021-05-24,Austria,20H.Beta.V2,255,1,0.003921568627
2021-05-24,Austria,20I.Alpha.V1,255,210,0.823529411764
2021-05-24,Austria,20J.Gamma.V3,255,5,0.019607843137
2021-05-24,Austria,21A.Delta,255,6,0.023529411764
2021-05-24,Austria,21B.Kappa,255,0,0.000000000000
2021-05-24,Austria,21D.Eta,255,0,0.000000000000
2021-05-24,Austria,21F.Iota,255,0,0.000000000000
2021-05-24,Bahrain,20H.Beta.V2,25,0,0.000000000000
2021-05-24,Bahrain,20I.Alpha.V1,25,6,0.240000000000
2021-05-24,Bahrain,20J.Gamma.V3,25,0,0.000000000000
2021-05-24,Bahrain,21A.Delta,25,17,0.680000000000
2021-05-24,Bahrain,21B.Kappa,25,0,0.000000000000
