tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2020-06-01,Argentina,20H.Beta.V2,45,0,0.000000000000
2020-06-01,Argentina,20I.Alpha.V1,45,0,0.000000000000
2020-06-01,Argentina,20J.Gamma.V3,45,0,0.000000000000
2020-06-01,Argentina,21A.Delta,45,0,0.000000000000
2020-06-01,Argentina,21C.Epsilon,45,0,0.000000000000
2020-06-01,Argentina,21D.Eta,45,0,0.000000000000
2020-06-01,Argentina,21F.Iota,45,0,0.000000000000
2020-06-01,Argentina,21G.Lambda,45,0,0.000000000000
2020-06-01,Australia,20H.Beta.V2,52,0,0.000000000000
2020-06-01,Australia,20I.Alpha.V1,52,0,0.000000000000
2020-06-01,Australia,20J.Gamma.V3,52,0,0.000000000000
2020-06-01,Australia,21A.Delta,52,0,0.000000000000
2020-06-01,Australia,21B.Kappa,52,0,0.000000000000
2020-06-01,Australia,21C.Epsilon,52,0,0.000000000000
2020-06-01,Australia,21D.Eta,52,0,0.000000000000
2020-06-01,Australia,21F.Iota,52,0,0.000000000000
2020-06-01,Australia,21G.Lambda,52,0,0.000000000000
2020-06-01,Austria,20H.Beta.V2,4,0,0.000000000000
2020-06-01,Austria,20I.Alpha.V1,4,0,0.000000000000
2020-06-01,Austria,20J.Gamma.V3,4,0,0.000000000000
2020-06-01,Austria,21A.Delta,4,0,0.000000000000
2020-06-01,Austria,21B.Kappa,4,0,0.000000000000
2020-06-01,Austria,21D.Eta,4,0,0.000000000000
2020-06-01,Austria,21F.Iota,4,0,0.000000000000
2020-06-01,Bangladesh,20H.Beta.V2,37,0,0.000000000000
2020-06-01,Bangladesh,20I.Alpha.V1,37,0,0.000000000000
2020-06-01,Bangladesh,20J.Gamma.V3,37,0,0.000000000000
2020-06-01,Bangladesh,21A.Delta,37,0,0.000000000000
2020-06-01,Bangladesh,21D.Eta,37,0,0.000000000000
2020-06-01,Belgium,20H.Beta.V2,13,0,0.000000000000
2020-06-01,Belgium,20I.Alpha.V1,13,0,0.000000000000
2020-06-01,Belgium,20J.Gamma.V3,13,0,0.000000000000
2020-06-01,Belgium,21A.Delta,13,0,0.000000000000
2020-06-01,Belgium,21B.Kappa,13,0,0.000000000000
2020-06-01,Belgium,21C.Epsilon,13,0,0.000000000000
2020-06-01,Belgium,21D.Eta,13,0,0.000000000000
2020-06-01,Belgium,21F.Iota,13,0,0.000000000000
2020-06-01,Belgium,21G.Lambda,13,0,0.000000000000
2020-06-01,Brazil,20H.Beta.V2,81,0,0.000000000000
2020-06-01,Brazil,20I.Alpha.V1,81,0,0.000000000000
2020-06-01,Brazil,20J.Gamma.V3,81,0,0.000000000000
2020-06-01,Brazil,21A.Delta,81,0,0.000000000000
2020-06-01,Brazil,21D.Eta,81,0,0.000000000000
2020-06-01,Brazil,21G.Lambda,81,0,0.000000000000
2020-06-01,Canada,20H.Beta.V2,139,0,0.000000000000
2020-06-01,Canada,20I.Alpha.V1,139,0,0.000000000000
2020-06-01,Canada,20J.Gamma.V3,139,0,0.000000000000
2020-06-01,Canada,21A.Delta,139,0,0.000000000000
2020-06-01,Canada,21B.Kappa,139,0,0.000000000000
2020-06-01,Canada,21C.Epsilon,139,0,0.000000000000
2020-06-01,Canada,21D.Eta,139,0,0.000000000000
2020-06-01,Canada,21F.Iota,139,0,0.000000000000
2020-06-01,Canada,21G.Lambda,139,0,0.000000000000
2020-06-01,Chile,20H.Beta.V2,36,0,0.000000000000
2020-06-01,Chile,20I.Alpha.V1,36,0,0.000000000000
2020-06-01,Chile,20J.Gamma.V3,36,0,0.000000000000
2020-06-01,Chile,21A.Delta,36,0,0.000000000000
2020-06-01,Chile,21C.Epsilon,36,0,0.000000000000
2020-06-01,Chile,21F.Iota,36,0,0.000000000000
2020-06-01,Chile,21G.Lambda,36,0,0.000000000000
2020-06-01,Colombia,20I.Alpha.V1,3,0,0.000000000000
2020-06-01,Colombia,20J.Gamma.V3,3,0,0.000000000000
2020-06-01,Colombia,21A.Delta,3,0,0.000000000000
2020-06-01,Colombia,21C.Epsilon,3,0,0.000000000000
2020-06-01,Colombia,21F.Iota,3,0,0.000000000000
2020-06-01,Colombia,21G.Lambda,3,0,0.000000000000
2020-06-01,Costa Rica,20H.Beta.V2,2,0,0.000000000000
2020-06-01,Costa Rica,20I.Alpha.V1,2,0,0.000000000000
2020-06-01,Costa Rica,20J.Gamma.V3,2,0,0.000000000000
2020-06-01,Costa Rica,21A.Delta,2,0,0.000000000000
2020-06-01,Costa Rica,21C.Epsilon,2,0,0.000000000000
2020-06-01,Costa Rica,21D.Eta,2,0,0.000000000000
2020-06-01,Costa Rica,21F.Iota,2,0,0.000000000000
2020-06-01,Costa Rica,21G.Lambda,2,0,0.000000000000
2020-06-01,Czech Republic,20H.Beta.V2,3,0,0.000000000000
2020-06-01,Czech Republic,20I.Alpha.V1,3,0,0.000000000000
2020-06-01,Czech Republic,20J.Gamma.V3,3,0,0.000000000000
2020-06-01,Czech Republic,21A.Delta,3,0,0.000000000000
2020-06-01,Czech Republic,21B.Kappa,3,0,0.000000000000
2020-06-01,Czech Republic,21D.Eta,3,0,0.000000000000
2020-06-01,Denmark,20H.Beta.V2,64,0,0.000000000000
2020-06-01,Denmark,20I.Alpha.V1,64,0,0.000000000000
2020-06-01,Denmark,20J.Gamma.V3,64,0,0.000000000000
2020-06-01,Denmark,21A.Delta,64,0,0.000000000000
2020-06-01,Denmark,21B.Kappa,64,0,0.000000000000
2020-06-01,Denmark,21C.Epsilon,64,0,0.000000000000
2020-06-01,Denmark,21D.Eta,64,0,0.000000000000
2020-06-01,Denmark,21F.Iota,64,0,0.000000000000
2020-06-01,Denmark,21G.Lambda,64,0,0.000000000000
2020-06-01,Ecuador,20I.Alpha.V1,3,0,0.000000000000
2020-06-01,Ecuador,20J.Gamma.V3,3,0,0.000000000000
2020-06-01,Ecuador,21A.Delta,3,0,0.000000000000
2020-06-01,Ecuador,21F.Iota,3,0,0.000000000000
2020-06-01,Ecuador,21G.Lambda,3,0,0.000000000000
2020-06-01,Egypt,20I.Alpha.V1,29,0,0.000000000000
2020-06-01,Egypt,21A.Delta,29,0,0.000000000000
2020-06-01,Finland,20H.Beta.V2,22,0,0.000000000000
2020-06-01,Finland,20I.Alpha.V1,22,0,0.000000000000
2020-06-01,Finland,20J.Gamma.V3,22,0,0.000000000000
2020-06-01,Finland,21A.Delta,22,0,0.000000000000
2020-06-01,Finland,21B.Kappa,22,0,0.000000000000
2020-06-01,Finland,21C.Epsilon,22,0,0.000000000000
2020-06-01,Finland,21D.Eta,22,0,0.000000000000
2020-06-01,France,20H.Beta.V2,21,0,0.000000000000
2020-06-01,France,20I.Alpha.V1,21,0,0.000000000000
2020-06-01,France,20J.Gamma.V3,21,0,0.000000000000
2020-06-01,France,21A.Delta,21,0,0.000000000000
2020-06-01,France,21B.Kappa,21,0,0.000000000000
2020-06-01,France,21C.Epsilon,21,0,0.000000000000
2020-06-01,France,21D.Eta,21,0,0.000000000000
2020-06-01,France,21F.Iota,21,0,0.000000000000
2020-06-01,France,21G.Lambda,21,0,0.000000000000
2020-06-01,Germany,20H.Beta.V2,51,0,0.000000000000
2020-06-01,Germany,20I.Alpha.V1,51,0,0.000000000000
