Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2020-01-24,Australia,,0,0,0,0,0,0,0,0
2020-01-24,Austria,,0,0,0,0,0,0,0,0
2020-01-24,Belgium,,0,0,0,0,0,0,0,0
2020-01-24,Canada,,0,0,0,0,0,0,0,1
2020-01-24,Canada,Alberta,0,0,1,0,0,0,0,0
2020-01-24,Canada,British Columbia,0,0,1,0,0,0,0,1
2020-01-24,Canada,Manitoba,0,0,1,0,0,0,0,0
2020-01-24,Canada,New Brunswick,0,0,1,0,0,0,0,0
2020-01-24,Canada,Newfoundland and Labrador,0,0,1,0,0,0,0,0
2020-01-24,Canada,Northwest Territories,0,0,1,0,0,0,0,0
2020-01-24,Canada,Nova Scotia,0,0,1,0,0,0,0,0
2020-01-24,Canada,Nunavut,0,0,1,0,0,0,0,0
2020-01-24,Canada,Ontario,0,0,1,0,0,0,0,0
2020-01-24,Canada,Prince Edward Island,0,0,1,0,0,0,0,0
2020-01-24,Canada,Quebec,0,0,1,0,0,0,0,0
2020-01-24,Canada,Saskatchewan,0,0,1,0,0,0,0,9
2020-01-24,Canada,Yukon,0,0,1,0,0,0,0,9
2020-01-24,Chile,,0,0,0,0,0,0,0,0
2020-01-24,China,,0,0,2,4,2,1,2,0
2020-01-24,China,Anhui,0,0,2,3,1,1,1,0
2020-01-24,China,Beijing,1,1,2,0,1,1,0,0
2020-01-24,China,Chongqing,0,0,2,3,0,0,1,0
2020-01-24,China,Fujian,0,0,2,0,0,1,2,0
2020-01-24,China,Gansu,0,2,2,0,0,0,0,1
2020-01-24,China,Guangdong,1,3,2,4,1,2,0,0
2020-01-24,China,Guangxi,0,2,1,0,1,0,1,0
2020-01-24,China,Guizhou,0,0,2,0,0,0,1,0
2020-01-24,China,Hainan,0,2,0,0,0,0,0,0
2020-01-24,China,Hebei,0,3,2,4,0,3,2,9
2020-01-24,China,Heilongjiang,2,2,0,0,0,0,1,0
2020-01-24,China,Henan,0,0,2,3,0,1,0,0
2020-01-24,China,Hubei,3,2,2,1,2,1,2,0
2020-01-24,China,Hunan,0,3,2,4,0,2,2,0
2020-01-24,China,Inner Mongolia,0,0,0,0,0,0,0,0
2020-01-24,China,Jiangsu,0,0,2,0,1,0,1,0
2020-01-24,China,Jiangxi,0,0,0,0,0,0,0,0
2020-01-24,China,Jilin,0,2,0,0,0,0,0,0
2020-01-24,China,Liaoning,0,0,0,0,0,0,0,0
2020-01-24,China,Ningxia,0,0,0,0,0,0,0,0
2020-01-24,China,Qinghai,0,3,2,0,0,0,0,0
2020-01-24,China,Shaanxi,0,0,2,0,0,0,0,0
2020-01-24,China,Shandong,0,2,0,0,0,0,0,0
2020-01-24,China,Shanghai,0,0,2,0,0,1,0,1
2020-01-24,China,Shanxi,0,0,0,0,0,0,0,0
2020-01-24,China,Sichuan,0,0,0,0,1,0,1,0
2020-01-24,China,Tianjin,0,3,2,0,1,1,0,0
2020-01-24,China,Tibet,0,0,2,0,0,0,0,0
2020-01-24,China,Xinjiang,0,0,2,0,0,0,0,0
2020-01-24,China,Yunnan,0,2,2,1,0,1,1,0
2020-01-24,China,Zhejiang,0,0,2,4,1,3,1,0
2020-01-24,Colombia,,0,0,0,0,0,0,0,0
2020-01-24,Costa Rica,,0,0,0,0,0,0,0,0
2020-01-24,Czechia,,0,0,0,0,0,0,0,0
2020-01-24,Denmark,,0,0,0,0,0,0,0,0
2020-01-24,Estonia,,0,0,0,0,0,0,0,0
2020-01-24,Finland,,0,0,0,0,0,0,0,0
2020-01-24,France,,0,0,0,0,0,0,0,1
2020-01-24,Germany,,0,0,0,0,0,0,0,0
2020-01-24,Greece,,0,0,0,0,0,0,0,0
2020-01-24,Hungary,,0,0,0,0,0,0,0,0
2020-01-24,Iceland,,0,0,0,0,0,0,0,0
2020-01-24,Ireland,,0,0,0,0,0,0,0,0
2020-01-24,Israel,,0,0,0,0,0,0,0,0
2020-01-24,Italy,,0,0,0,0,0,0,0,1
2020-01-24,Japan,,0,0,0,0,0,0,0,1
2020-01-24,Latvia,,0,0,0,0,0,0,0,0
2020-01-24,Lithuania,,0,0,0,0,0,0,0,0
2020-01-24,Luxembourg,,0,0,0,0,0,0,0,0
2020-01-24,Mexico,,0,0,0,0,0,0,0,0
2020-01-24,Netherlands,,0,0,0,0,0,0,0,0
2020-01-24,New Zealand,,0,0,0,0,0,0,0,0
2020-01-24,Norway,,0,0,0,0,0,0,0,0
2020-01-24,Poland,,0,0,0,0,0,0,0,0
2020-01-24,Portugal,,0,0,0,0,0,0,0,0
2020-01-24,Slovakia,,0,0,0,0,0,0,0,0
2020-01-24,Slovenia,,0,0,0,0,0,0,0,0
2020-01-24,South Korea,,0,0,0,0,0,0,0,0
2020-01-24,Spain,,0,0,0,0,0,0,0,0
2020-01-24,Sweden,,0,0,0,0,0,0,0,0
2020-01-24,Switzerland,,0,0,0,0,0,0,0,0
2020-01-24,Taiwan,,0,0,0,0,0,0,0,3
2020-01-24,Turkey,,0,0,0,0,0,0,0,1
2020-01-24,United Kingdom,,0,0,0,0,0,0,0,0
2020-01-24,United Kingdom,England,0,0,0,0,0,0,0,0
2020-01-24,United Kingdom,Northern Ireland,0,0,0,0,0,0,0,0
2020-01-24,United Kingdom,Scotland,0,0,0,0,0,0,0,0
2020-01-24,United Kingdom,Wales,0,0,0,0,0,0,0,0
2020-01-24,United States,,0,0,0,0,0,0,0,0
2020-01-24,United States,Alabama,0,0,0,0,0,0,0,0
2020-01-24,United States,Alaska,0,0,0,0,0,0,0,0
2020-01-24,United States,Arizona,0,0,0,0,0,0,0,0
2020-01-24,United States,Arkansas,0,0,0,0,0,0,0,0
2020-01-24,United States,California,0,0,0,0,0,0,0,1
2020-01-24,United States,Colorado,0,0,0,0,0,0,0,0
2020-01-24,United States,Connecticut,0,0,0,0,0,0,0,0
2020-01-24,United States,Delaware,0,0,0,0,0,0,0,0
2020-01-24,United States,Florida,0,0,0,0,0,0,0,0
2020-01-24,United States,Georgia,0,0,0,0,0,0,0,0
2020-01-24,United States,Hawaii,0,0,0,0,0,0,0,0
2020-01-24,United States,Idaho,0,0,0,0,0,0,0,0
2020-01-24,United States,Illinois,0,0,0,0,0,0,0,0
2020-01-24,United States,Indiana,0,0,0,0,0,0,0,0
2020-01-24,United States,Iowa,0,0,0,0,0,0,0,0
2020-01-24,United States,Kansas,0,0,0,0,0,0,0,0
2020-01-24,United States,Kentucky,0,0,0,0,0,0,0,0
2020-01-24,United States,Louisiana,0,0,0,0,0,0,0,0
2020-01-24,United States,Maine,0,0,0,0,0,0,0,0
2020-01-24,United States,Maryland,0,0,0,0,0,0,0,0
2020-01-24,United States,Massachusetts,0,0,0,0,0,0,0,0
2020-01-24,United States,Michigan,0,0,0,0,0,0,0,0
2020-01-24,United States,Minnesota,0,0,0,0,0,0,0,0
2020-01-24,United States,Mississippi,0,0,0,0,0,0,0,0
2020-01-24,United States,Missouri,0,0,0,0,0,0,0,0
2020-01-24,United States,Montana,0,0,0,0,0,0,0,0
2020-01-24,United States,Nebraska,0,0,0,0,0,0,0,0
2020-01-24,United States,Nevada,0,0,0,0,0,0,0,0
2020-01-24,United States,New Hampshire,0,0,0,0,0,0,0,0
2020-01-24,United States,New Jersey,0,0,0,0,0,0,0,0
2020-01-24,United States,New Mexico,0,0,0,0,0,0,0,0
2020-01-24,United States,New York,0,0,0,0,0,0,0,1
2020-01-24,United States,North Carolina,0,0,0,0,0,0,0,0
2020-01-24,United States,North Dakota,0,0,0,0,0,0,0,0
2020-01-24,United States,Ohio,0,0,0,0,0,0,0,0
2020-01-24,United States,Oklahoma,0,0,0,0,0,0,0,0
2020-01-24,United States,Oregon,0,0,0,0,0,0,0,0
