tDate,Country,Vaccine,NumberOfVaccinated
2022-08-12,Czechia,Johnson&Johnson,413464
2022-08-12,Czechia,Moderna,1615000
2022-08-12,Czechia,Novavax,9668
2022-08-12,Czechia,Pfizer/BioNTech,14897378
2022-08-12,France,Johnson&Johnson,1089051
2022-08-12,France,Moderna,23902491
2022-08-12,France,Novavax,30203
2022-08-12,France,Pfizer/BioNTech,116113693
2022-08-12,Germany,Johnson&Johnson,3749493
2022-08-12,Germany,Moderna,31403812
2022-08-12,Germany,Novavax,137817
2022-08-12,Germany,Pfizer/BioNTech,136188716
2022-08-12,Italy,Moderna,34225727
2022-08-12,Italy,Novavax,42760
2022-08-12,Italy,Pfizer/BioNTech,92132582
2022-08-12,Japan,Moderna,71828030
2022-08-12,Japan,Novavax,129922
2022-08-12,Japan,Pfizer/BioNTech,233518541
2022-08-12,South Korea,Johnson&Johnson,1544038
2022-08-12,South Korea,Moderna,25073525
2022-08-12,South Korea,Novavax,742642
2022-08-12,South Korea,Pfizer/BioNTech,80455171
2022-08-12,Switzerland,Johnson&Johnson,62194
2022-08-12,Switzerland,Moderna,9898053
2022-08-12,Switzerland,Novavax,184
2022-08-12,Switzerland,Pfizer/BioNTech,5958058
