tDate,Country,Vaccine,NumberOfVaccinated
2023-01-15,Czechia,Moderna,1640975
2023-01-15,Czechia,Pfizer/BioNTech,15647392
2023-01-15,France,Moderna,24110859
2023-01-15,France,Novavax,37514
2023-01-15,France,Pfizer/BioNTech,120743704
2023-01-15,France,Sanofi/GSK,1330
2023-01-15,Germany,Moderna,31577814
2023-01-15,Germany,Novavax,157787
2023-01-15,Germany,Pfizer/BioNTech,138011686
2023-01-15,Italy,Moderna,34300172
2023-01-15,Italy,Pfizer/BioNTech,95520621
2023-01-15,Japan,Moderna,82944009
2023-01-15,Japan,Novavax,285216
2023-01-15,Japan,Pfizer/BioNTech,291849298
2023-01-15,South Korea,Novavax,253448
2023-01-15,South Korea,Pfizer/BioNTech,52304560
