tDate,Country,Vaccine,NumberOfVaccinated
2022-02-23,Chile,CanSino,574225
2022-02-23,Chile,Oxford/AstraZeneca,549029
2022-02-23,Chile,Pfizer/BioNTech,7852898
2022-02-23,Chile,Sinovac,25401343
2022-02-23,Czechia,Johnson&Johnson,412127
2022-02-23,Czechia,Moderna,1570336
2022-02-23,Czechia,Pfizer/BioNTech,14491024
2022-02-23,France,Johnson&Johnson,1084313
2022-02-23,France,Moderna,23393183
2022-02-23,France,Oxford/AstraZeneca,7856135
2022-02-23,France,Pfizer/BioNTech,108143224
2022-02-23,Germany,Johnson&Johnson,3622275
2022-02-23,Germany,Moderna,29084876
2022-02-23,Germany,Oxford/AstraZeneca,12754162
2022-02-23,Germany,Pfizer/BioNTech,124047814
2022-02-23,Italy,Johnson&Johnson,1507125
2022-02-23,Italy,Moderna,32913033
2022-02-23,Italy,Pfizer/BioNTech,87008843
2022-02-23,Latvia,Johnson&Johnson,292274
2022-02-23,Latvia,Moderna,702100
2022-02-23,Latvia,Pfizer/BioNTech,1590028
2022-02-23,South Korea,Johnson&Johnson,1541356
2022-02-23,South Korea,Moderna,23729417
2022-02-23,South Korea,Novavax,47696
2022-02-23,South Korea,Oxford/AstraZeneca,20311337
2022-02-23,South Korea,Pfizer/BioNTech,72718926
2022-02-23,Switzerland,Johnson&Johnson,59346
2022-02-23,Switzerland,Moderna,9722942
2022-02-23,Switzerland,Pfizer/BioNTech,5750443
2022-02-23,United States,Johnson&Johnson,18391970
2022-02-23,United States,Moderna,207794259
2022-02-23,United States,Pfizer/BioNTech,324688496
