Date,Country,Vaccine,NumberOfVaccinated
2021-02-27,Chile,Pfizer/BioNTech,248550
2021-02-27,Chile,Sinovac,3123104
2021-02-27,Czechia,Moderna,37842
2021-02-27,Czechia,Oxford/AstraZeneca,25399
2021-02-27,Czechia,Pfizer/BioNTech,599478
2021-02-27,France,Moderna,205488
2021-02-27,France,Oxford/AstraZeneca,290691
2021-02-27,France,Pfizer/BioNTech,4172631
2021-02-27,Germany,Johnson&Johnson,18
2021-02-27,Germany,Moderna,198992
2021-02-27,Germany,Oxford/AstraZeneca,451847
2021-02-27,Germany,Pfizer/BioNTech,5593589
2021-02-27,Iceland,Johnson&Johnson,0
2021-02-27,Iceland,Moderna,3904
2021-02-27,Iceland,Oxford/AstraZeneca,5171
2021-02-27,Iceland,Pfizer/BioNTech,24759
2021-02-27,Italy,Moderna,132768
2021-02-27,Italy,Oxford/AstraZeneca,307994
2021-02-27,Italy,Pfizer/BioNTech,3873325
2021-02-27,Latvia,Moderna,5111
2021-02-27,Latvia,Oxford/AstraZeneca,25326
2021-02-27,Latvia,Pfizer/BioNTech,32498
2021-02-27,Lithuania,Moderna,12298
2021-02-27,Lithuania,Oxford/AstraZeneca,31057
2021-02-27,Lithuania,Pfizer/BioNTech,196317
2021-02-27,Switzerland,Moderna,369981
2021-02-27,Switzerland,Pfizer/BioNTech,431952
2021-02-27,United States,Moderna,35422721
2021-02-27,United States,Pfizer/BioNTech,37269195
