tDate,Country,Vaccine,NumberOfVaccinated
2022-05-13,Austria,Johnson&Johnson,364341
2022-05-13,Austria,Moderna,1592613
2022-05-13,Austria,Novavax,8234
2022-05-13,Austria,Oxford/AstraZeneca,1589003
2022-05-13,Austria,Pfizer/BioNTech,14752114
2022-05-13,Belgium,Johnson&Johnson,426460
2022-05-13,Belgium,Moderna,4271221
2022-05-13,Belgium,Novavax,158
2022-05-13,Belgium,Oxford/AstraZeneca,2847353
2022-05-13,Belgium,Pfizer/BioNTech,17526177
2022-05-13,Chile,CanSino,0
2022-05-13,Chile,Moderna,0
2022-05-13,Chile,Oxford/AstraZeneca,549668
2022-05-13,Chile,Pfizer/BioNTech,7969418
2022-05-13,Chile,Sinovac,25752169
2022-05-13,Czechia,Johnson&Johnson,412863
2022-05-13,Czechia,Moderna,1595590
2022-05-13,Czechia,Novavax,7228
2022-05-13,Czechia,Pfizer/BioNTech,14701064
2022-05-13,Finland,Johnson&Johnson,0
2022-05-13,Finland,Moderna,1900773
2022-05-13,Finland,Oxford/AstraZeneca,553802
2022-05-13,Finland,Pfizer/BioNTech,9343444
2022-05-13,France,Johnson&Johnson,1087235
2022-05-13,France,Moderna,23663747
2022-05-13,France,Novavax,18066
2022-05-13,France,Oxford/AstraZeneca,7859086
2022-05-13,France,Pfizer/BioNTech,111355619
2022-05-13,Germany,Johnson&Johnson,3720730
2022-05-13,Germany,Moderna,30489987
2022-05-13,Germany,Novavax,116564
2022-05-13,Germany,Oxford/AstraZeneca,12877173
2022-05-13,Germany,Pfizer/BioNTech,132200726
2022-05-13,Ireland,Johnson&Johnson,2208
2022-05-13,Ireland,Moderna,32202
2022-05-13,Ireland,Novavax,118
2022-05-13,Ireland,Oxford/AstraZeneca,84155
2022-05-13,Ireland,Pfizer/BioNTech,317878
2022-05-13,Italy,Moderna,33948080
2022-05-13,Italy,Novavax,40712
2022-05-13,Italy,Pfizer/BioNTech,89633343
2022-05-13,Latvia,Johnson&Johnson,293594
2022-05-13,Latvia,Moderna,713743
2022-05-13,Latvia,Pfizer/BioNTech,1618333
2022-05-13,Luxembourg,Johnson&Johnson,41511
2022-05-13,Luxembourg,Moderna,301983
2022-05-13,Luxembourg,Novavax,356
2022-05-13,Luxembourg,Oxford/AstraZeneca,105216
2022-05-13,Luxembourg,Pfizer/BioNTech,699348
2022-05-13,Poland,Johnson&Johnson,2699794
2022-05-13,Poland,Moderna,3648453
2022-05-13,Poland,Novavax,9450
2022-05-13,Poland,Oxford/AstraZeneca,5289009
2022-05-13,Poland,Pfizer/BioNTech,38829760
2022-05-13,Portugal,Johnson&Johnson,1134496
2022-05-13,Portugal,Moderna,3617406
2022-05-13,Portugal,Oxford/AstraZeneca,2253988
2022-05-13,Portugal,Pfizer/BioNTech,15144762
2022-05-13,Slovakia,Moderna,673406
2022-05-13,Slovakia,Novavax,1251
2022-05-13,Slovakia,Pfizer/BioNTech,5102474
2022-05-13,South Korea,Johnson&Johnson,1543128
2022-05-13,South Korea,Moderna,24597620
2022-05-13,South Korea,Novavax,467502
2022-05-13,South Korea,Oxford/AstraZeneca,20319589
2022-05-13,South Korea,Pfizer/BioNTech,77651912
2022-05-13,Spain,Johnson&Johnson,1980521
2022-05-13,Spain,Moderna,23757971
2022-05-13,Spain,Oxford/AstraZeneca,9792776
2022-05-13,Spain,Pfizer/BioNTech,65890706
2022-05-13,Sweden,Moderna,3503552
2022-05-13,Sweden,Novavax,696
2022-05-13,Sweden,Oxford/AstraZeneca,1328720
2022-05-13,Sweden,Pfizer/BioNTech,14893931
2022-05-13,United States,Johnson&Johnson,18741939
2022-05-13,United States,Moderna,218972615
2022-05-13,United States,Pfizer/BioNTech,342636566
