Date,Country,Vaccine,NumberOfVaccinated
2020-12-31,Chile,Pfizer/BioNTech,8649
2020-12-31,Czechia,Pfizer/BioNTech,11776
2020-12-31,France,Pfizer/BioNTech,405
2020-12-31,Germany,Johnson&Johnson,0
2020-12-31,Germany,Moderna,1
2020-12-31,Germany,Oxford/AstraZeneca,0
2020-12-31,Germany,Pfizer/BioNTech,202034
2020-12-31,Iceland,Johnson&Johnson,0
2020-12-31,Iceland,Moderna,0
2020-12-31,Iceland,Oxford/AstraZeneca,0
2020-12-31,Iceland,Pfizer/BioNTech,4940
2020-12-31,Italy,Pfizer/BioNTech,39888
2020-12-31,Lithuania,Pfizer/BioNTech,9742
