tDate,Country,Vaccine,NumberOfVaccinated
2022-07-23,Chile,Pfizer/BioNTech,8036380
2022-07-23,Chile,Sinovac,25901650
2022-07-23,Czechia,Johnson&Johnson,413276
2022-07-23,Czechia,Moderna,1606399
2022-07-23,Czechia,Novavax,9171
2022-07-23,Czechia,Pfizer/BioNTech,14806338
2022-07-23,France,Johnson&Johnson,1088694
2022-07-23,France,Moderna,23864696
2022-07-23,France,Novavax,28527
2022-07-23,France,Pfizer/BioNTech,115247599
2022-07-23,Germany,Johnson&Johnson,3749062
2022-07-23,Germany,Moderna,31337884
2022-07-23,Germany,Novavax,134312
2022-07-23,Germany,Pfizer/BioNTech,135668725
2022-07-23,Italy,Moderna,34212171
2022-07-23,Italy,Novavax,42574
2022-07-23,Italy,Pfizer/BioNTech,91283520
2022-07-23,Japan,Moderna,67628026
2022-07-23,Japan,Novavax,74423
2022-07-23,Japan,Oxford/AstraZeneca,117555
2022-07-23,Japan,Pfizer/BioNTech,225901785
2022-07-23,South Korea,Moderna,24851941
2022-07-23,South Korea,Novavax,645941
2022-07-23,South Korea,Pfizer/BioNTech,79314226
2022-07-23,Switzerland,Moderna,9860544
2022-07-23,Switzerland,Novavax,37
2022-07-23,Switzerland,Pfizer/BioNTech,5919240
