tDate,Country,Vaccine,NumberOfVaccinated
2022-03-20,Chile,CanSino,574441
2022-03-20,Chile,Oxford/AstraZeneca,549354
2022-03-20,Chile,Pfizer/BioNTech,7906326
2022-03-20,Chile,Sinovac,25587696
2022-03-20,Czechia,Moderna,1581837
2022-03-20,Czechia,Novavax,1985
2022-03-20,Czechia,Pfizer/BioNTech,14580897
2022-03-20,France,Johnson&Johnson,1085758
2022-03-20,France,Moderna,23508743
2022-03-20,France,Oxford/AstraZeneca,7857666
2022-03-20,France,Pfizer/BioNTech,108940940
2022-03-20,Germany,Johnson&Johnson,3627104
2022-03-20,Germany,Moderna,29380109
2022-03-20,Germany,Novavax,52789
2022-03-20,Germany,Oxford/AstraZeneca,12757061
2022-03-20,Germany,Pfizer/BioNTech,125682956
2022-03-20,Italy,Moderna,33510804
2022-03-20,Italy,Novavax,18804
2022-03-20,Italy,Pfizer/BioNTech,88259486
2022-03-20,Latvia,Johnson&Johnson,293011
2022-03-20,Latvia,Moderna,709133
2022-03-20,Latvia,Pfizer/BioNTech,1605254
2022-03-20,South Korea,Johnson&Johnson,1542165
2022-03-20,South Korea,Moderna,24166383
2022-03-20,South Korea,Novavax,155828
2022-03-20,South Korea,Oxford/AstraZeneca,20314803
2022-03-20,South Korea,Pfizer/BioNTech,73911314
2022-03-20,Switzerland,Johnson&Johnson,59887
2022-03-20,Switzerland,Moderna,9753171
2022-03-20,Switzerland,Pfizer/BioNTech,5787779
2022-03-20,United States,Johnson&Johnson,18550586
2022-03-20,United States,Moderna,209886918
2022-03-20,United States,Pfizer/BioNTech,329586959
