tDate,Country,Vaccine,NumberOfVaccinated
2022-08-26,Czechia,Johnson&Johnson,413593
2022-08-26,Czechia,Moderna,1621173
2022-08-26,Czechia,Novavax,9919
2022-08-26,Czechia,Pfizer/BioNTech,14958843
2022-08-26,Germany,Johnson&Johnson,3750264
2022-08-26,Germany,Moderna,31439136
2022-08-26,Germany,Novavax,140100
2022-08-26,Germany,Oxford/AstraZeneca,12796840
2022-08-26,Germany,Pfizer/BioNTech,136478023
2022-08-26,Italy,Moderna,34229225
2022-08-26,Italy,Novavax,42836
2022-08-26,Italy,Pfizer/BioNTech,92333915
