tDate,Country,Vaccine,NumberOfVaccinated
2023-01-12,Czechia,Johnson&Johnson,414101
2023-01-12,Czechia,Moderna,1640910
2023-01-12,Czechia,Pfizer/BioNTech,15645814
2023-01-12,France,Johnson&Johnson,1090556
2023-01-12,France,Moderna,24109267
2023-01-12,France,Novavax,37374
2023-01-12,France,Pfizer/BioNTech,120687688
2023-01-12,France,Sanofi/GSK,1126
2023-01-12,Germany,Johnson&Johnson,3758216
2023-01-12,Germany,Moderna,31577504
2023-01-12,Germany,Novavax,157699
2023-01-12,Germany,Pfizer/BioNTech,138009942
2023-01-12,Germany,Valneva,5873
2023-01-12,Italy,Moderna,34298172
2023-01-12,Italy,Pfizer/BioNTech,95497675
2023-01-12,Japan,Moderna,82876838
2023-01-12,Japan,Novavax,283048
2023-01-12,Japan,Pfizer/BioNTech,290762879
2023-01-12,South Korea,Johnson&Johnson,1516079
2023-01-12,South Korea,Novavax,253093
2023-01-12,South Korea,Pfizer/BioNTech,52304778
2023-01-12,South Korea,SKYCovione,483
