tDate,Country,Vaccine,NumberOfVaccinated
2022-05-07,Chile,CanSino,0
2022-05-07,Chile,Moderna,0
2022-05-07,Chile,Oxford/AstraZeneca,549663
2022-05-07,Chile,Pfizer/BioNTech,7963334
2022-05-07,Chile,Sinovac,25736417
2022-05-07,Czechia,Moderna,1594353
2022-05-07,Czechia,Novavax,6915
2022-05-07,Czechia,Pfizer/BioNTech,14688692
2022-05-07,France,Johnson&Johnson,1087092
2022-05-07,France,Moderna,23649271
2022-05-07,France,Novavax,16881
2022-05-07,France,Oxford/AstraZeneca,7858945
2022-05-07,France,Pfizer/BioNTech,111114755
2022-05-07,Germany,Johnson&Johnson,3720283
2022-05-07,Germany,Moderna,30445490
2022-05-07,Germany,Novavax,114369
2022-05-07,Germany,Oxford/AstraZeneca,12876790
2022-05-07,Germany,Pfizer/BioNTech,131890896
2022-05-07,Italy,Moderna,33895902
2022-05-07,Italy,Novavax,40320
2022-05-07,Italy,Pfizer/BioNTech,89470360
2022-05-07,Latvia,Johnson&Johnson,293536
2022-05-07,Latvia,Moderna,713423
2022-05-07,Latvia,Pfizer/BioNTech,1617285
2022-05-07,South Korea,Johnson&Johnson,1543041
2022-05-07,South Korea,Moderna,24536539
2022-05-07,South Korea,Novavax,430399
2022-05-07,South Korea,Oxford/AstraZeneca,20319310
2022-05-07,South Korea,Pfizer/BioNTech,77136742
2022-05-07,Switzerland,Johnson&Johnson,60610
2022-05-07,Switzerland,Moderna,9785799
2022-05-07,Switzerland,Pfizer/BioNTech,5828780
2022-05-07,United States,Johnson&Johnson,18731178
2022-05-07,United States,Moderna,218042080
2022-05-07,United States,Pfizer/BioNTech,341391637
