tDate,Country,Vaccine,NumberOfVaccinated
2023-03-27,Czechia,Johnson&Johnson,413843
2023-03-27,Czechia,Moderna,1641460
2023-03-27,Czechia,Pfizer/BioNTech,15667764
2023-03-27,France,Moderna,24127356
2023-03-27,France,Novavax,39306
2023-03-27,France,Pfizer/BioNTech,121259001
2023-03-27,France,Sanofi/GSK,4343
2023-03-27,Germany,Moderna,31586245
2023-03-27,Germany,Novavax,160059
2023-03-27,Germany,Pfizer/BioNTech,138200126
2023-03-27,Germany,Valneva,7745
2023-03-27,Italy,Moderna,34336056
2023-03-27,Italy,Pfizer/BioNTech,95771368
2023-03-27,Japan,Moderna,83372167
2023-03-27,Japan,Novavax,311250
2023-03-27,Japan,Pfizer/BioNTech,299307042
2023-03-27,South Korea,Johnson&Johnson,1516720
2023-03-27,South Korea,Novavax,261388
2023-03-27,South Korea,Pfizer/BioNTech,52258375
2023-03-27,Switzerland,Johnson&Johnson,63577
2023-03-27,Switzerland,Moderna,10638271
2023-03-27,Switzerland,Novavax,3567
2023-03-27,Switzerland,Pfizer/BioNTech,6213942
