Date,Country,Vaccine,NumberOfVaccinated
2021-01-08,Chile,Pfizer/BioNTech,10702
2021-01-08,Czechia,Pfizer/BioNTech,45991
2021-01-08,France,Pfizer/BioNTech,83701
2021-01-08,Germany,Johnson&Johnson,0
2021-01-08,Germany,Moderna,66
2021-01-08,Germany,Oxford/AstraZeneca,7
2021-01-08,Germany,Pfizer/BioNTech,577308
2021-01-08,Iceland,Johnson&Johnson,0
2021-01-08,Iceland,Moderna,1
2021-01-08,Iceland,Oxford/AstraZeneca,0
2021-01-08,Iceland,Pfizer/BioNTech,4947
2021-01-08,Italy,Moderna,2
2021-01-08,Italy,Pfizer/BioNTech,525703
2021-01-08,Latvia,Pfizer/BioNTech,6341
2021-01-08,Lithuania,Pfizer/BioNTech,23234
