Date,Country,Vaccine,NumberOfVaccinated
2021-01-03,Chile,Pfizer/BioNTech,8649
2021-01-03,Czechia,Pfizer/BioNTech,14217
2021-01-03,France,Pfizer/BioNTech,658
2021-01-03,Germany,Johnson&Johnson,0
2021-01-03,Germany,Moderna,6
2021-01-03,Germany,Oxford/AstraZeneca,3
2021-01-03,Germany,Pfizer/BioNTech,296740
2021-01-03,Iceland,Johnson&Johnson,0
2021-01-03,Iceland,Moderna,0
2021-01-03,Iceland,Oxford/AstraZeneca,0
2021-01-03,Iceland,Pfizer/BioNTech,4940
2021-01-03,Italy,Pfizer/BioNTech,124670
2021-01-03,Lithuania,Pfizer/BioNTech,9742
