tDate,Country,Vaccine,NumberOfVaccinated
2022-08-01,Chile,Pfizer/BioNTech,8044528
2022-08-01,Chile,Sinovac,25913106
2022-08-01,Czechia,Johnson&Johnson,413349
2022-08-01,Czechia,Moderna,1610111
2022-08-01,Czechia,Novavax,9336
2022-08-01,Czechia,Pfizer/BioNTech,14845248
2022-08-01,France,Moderna,23885549
2022-08-01,France,Novavax,29418
2022-08-01,France,Pfizer/BioNTech,115708274
2022-08-01,Germany,Johnson&Johnson,3749235
2022-08-01,Germany,Moderna,31367689
2022-08-01,Germany,Novavax,136005
2022-08-01,Germany,Oxford/AstraZeneca,12794866
2022-08-01,Germany,Pfizer/BioNTech,135896007
2022-08-01,Italy,Johnson&Johnson,1507900
2022-08-01,Italy,Moderna,34219229
2022-08-01,Italy,Novavax,42655
2022-08-01,Italy,Pfizer/BioNTech,91740292
2022-08-01,Japan,Moderna,69730487
2022-08-01,Japan,Novavax,99167
2022-08-01,Japan,Pfizer/BioNTech,229649136
2022-08-01,South Korea,Johnson&Johnson,1543926
2022-08-01,South Korea,Moderna,24921090
2022-08-01,South Korea,Novavax,685434
2022-08-01,South Korea,Pfizer/BioNTech,79737657
2022-08-01,Switzerland,Moderna,9875461
2022-08-01,Switzerland,Pfizer/BioNTech,5935485
