tDate,Country,Vaccine,NumberOfVaccinated
2023-02-22,Czechia,Johnson&Johnson,413740
2023-02-22,Czechia,Moderna,1641263
2023-02-22,Czechia,Pfizer/BioNTech,15662671
2023-02-22,France,Moderna,24122364
2023-02-22,France,Novavax,38736
2023-02-22,France,Pfizer/BioNTech,121170977
2023-02-22,France,Sanofi/GSK,3742
2023-02-22,Germany,Johnson&Johnson,3761247
2023-02-22,Germany,Moderna,31585417
2023-02-22,Germany,Novavax,159866
2023-02-22,Germany,Pfizer/BioNTech,138190694
2023-02-22,Germany,Valneva,7073
2023-02-22,Italy,Moderna,34321889
2023-02-22,Italy,Pfizer/BioNTech,95705264
2023-02-22,Japan,Moderna,83278143
2023-02-22,Japan,Novavax,300995
2023-02-22,Japan,Pfizer/BioNTech,297972288
2023-02-22,South Korea,Johnson&Johnson,1516336
2023-02-22,South Korea,Novavax,258611
2023-02-22,South Korea,Pfizer/BioNTech,52280055
