Date,Country,Vaccine,NumberOfVaccinated
2021-03-01,Chile,Pfizer/BioNTech,263394
2021-03-01,Chile,Sinovac,3246110
2021-03-01,Czechia,Moderna,39631
2021-03-01,Czechia,Oxford/AstraZeneca,29889
2021-03-01,Czechia,Pfizer/BioNTech,618841
2021-03-01,France,Moderna,214339
2021-03-01,France,Oxford/AstraZeneca,312976
2021-03-01,France,Pfizer/BioNTech,4268056
2021-03-01,Germany,Johnson&Johnson,18
2021-03-01,Germany,Moderna,212353
2021-03-01,Germany,Oxford/AstraZeneca,551769
2021-03-01,Germany,Pfizer/BioNTech,5785988
2021-03-01,Iceland,Johnson&Johnson,0
2021-03-01,Iceland,Moderna,3904
2021-03-01,Iceland,Oxford/AstraZeneca,5268
2021-03-01,Iceland,Pfizer/BioNTech,24759
2021-03-01,Italy,Moderna,142589
2021-03-01,Italy,Oxford/AstraZeneca,374749
2021-03-01,Italy,Pfizer/BioNTech,4010585
2021-03-01,Latvia,Moderna,5493
2021-03-01,Latvia,Oxford/AstraZeneca,26599
2021-03-01,Latvia,Pfizer/BioNTech,32739
2021-03-01,Lithuania,Moderna,15784
2021-03-01,Lithuania,Oxford/AstraZeneca,34265
2021-03-01,Lithuania,Pfizer/BioNTech,197642
2021-03-01,Switzerland,Moderna,384167
2021-03-01,Switzerland,Pfizer/BioNTech,442399
2021-03-01,United States,Moderna,37522293
2021-03-01,United States,Pfizer/BioNTech,39262524
