tDate,Country,Vaccine,NumberOfVaccinated
2023-02-06,Czechia,Johnson&Johnson,414241
2023-02-06,Czechia,Moderna,1641627
2023-02-06,Czechia,Pfizer/BioNTech,15662043
2023-02-06,Germany,Johnson&Johnson,3761130
2023-02-06,Germany,Moderna,31584884
2023-02-06,Germany,Novavax,159743
2023-02-06,Germany,Pfizer/BioNTech,138182878
2023-02-06,Germany,Valneva,6753
2023-02-06,Italy,Moderna,34316920
2023-02-06,Italy,Pfizer/BioNTech,95675949
2023-02-06,Japan,Moderna,83191386
2023-02-06,Japan,Novavax,295105
2023-02-06,Japan,Pfizer/BioNTech,296568128
2023-02-06,South Korea,Johnson&Johnson,1516131
2023-02-06,South Korea,Novavax,256605
2023-02-06,South Korea,Pfizer/BioNTech,52283587
2023-02-06,Switzerland,Johnson&Johnson,63408
2023-02-06,Switzerland,Moderna,10629510
2023-02-06,Switzerland,Novavax,3349
2023-02-06,Switzerland,Pfizer/BioNTech,6207600
