tDate,Country,Vaccine,NumberOfVaccinated
2022-04-14,Chile,CanSino,574538
2022-04-14,Chile,Oxford/AstraZeneca,549563
2022-04-14,Chile,Pfizer/BioNTech,7943804
2022-04-14,Chile,Sinovac,25685344
2022-04-14,Czechia,Johnson&Johnson,412757
2022-04-14,Czechia,Moderna,1589723
2022-04-14,Czechia,Novavax,5338
2022-04-14,Czechia,Pfizer/BioNTech,14646125
2022-04-14,France,Johnson&Johnson,1086532
2022-04-14,France,Moderna,23594668
2022-04-14,France,Oxford/AstraZeneca,7858434
2022-04-14,France,Pfizer/BioNTech,109856946
2022-04-14,Germany,Johnson&Johnson,3629057
2022-04-14,Germany,Moderna,29514574
2022-04-14,Germany,Novavax,99251
2022-04-14,Germany,Oxford/AstraZeneca,12758833
2022-04-14,Germany,Pfizer/BioNTech,126527122
2022-04-14,Italy,Johnson&Johnson,1507410
2022-04-14,Italy,Moderna,33716262
2022-04-14,Italy,Novavax,37319
2022-04-14,Italy,Pfizer/BioNTech,88904065
2022-04-14,Latvia,Johnson&Johnson,293345
2022-04-14,Latvia,Moderna,712114
2022-04-14,Latvia,Novavax,282
2022-04-14,Latvia,Pfizer/BioNTech,1613293
2022-04-14,South Korea,Johnson&Johnson,1542759
2022-04-14,South Korea,Moderna,24276824
2022-04-14,South Korea,Novavax,224035
2022-04-14,South Korea,Oxford/AstraZeneca,20317895
2022-04-14,South Korea,Pfizer/BioNTech,74460342
2022-04-14,United States,Johnson&Johnson,18643649
2022-04-14,United States,Moderna,213420181
2022-04-14,United States,Pfizer/BioNTech,335211371
