tDate,Country,Vaccine,NumberOfVaccinated
2021-08-16,Chile,CanSino,510109
2021-08-16,Chile,Oxford/AstraZeneca,473063
2021-08-16,Chile,Pfizer/BioNTech,6815941
2021-08-16,Chile,Sinovac,18991303
2021-08-16,Czechia,Johnson&Johnson,174871
2021-08-16,Czechia,Moderna,877985
2021-08-16,Czechia,Oxford/AstraZeneca,872811
2021-08-16,Czechia,Pfizer/BioNTech,9088843
2021-08-16,France,Johnson&Johnson,963897
2021-08-16,France,Moderna,8052263
2021-08-16,France,Oxford/AstraZeneca,7757459
2021-08-16,France,Pfizer/BioNTech,64570209
2021-08-16,Germany,Johnson&Johnson,2629896
2021-08-16,Germany,Moderna,9059978
2021-08-16,Germany,Oxford/AstraZeneca,12590164
2021-08-16,Germany,Pfizer/BioNTech,73690444
2021-08-16,Iceland,Johnson&Johnson,53519
2021-08-16,Iceland,Moderna,52780
2021-08-16,Iceland,Oxford/AstraZeneca,115340
2021-08-16,Iceland,Pfizer/BioNTech,272919
2021-08-16,Italy,Johnson&Johnson,1400299
2021-08-16,Italy,Moderna,8197595
2021-08-16,Italy,Oxford/AstraZeneca,11995030
2021-08-16,Italy,Pfizer/BioNTech,52481739
2021-08-16,Latvia,Johnson&Johnson,108574
2021-08-16,Latvia,Moderna,226426
2021-08-16,Latvia,Oxford/AstraZeneca,293949
2021-08-16,Latvia,Pfizer/BioNTech,802205
2021-08-16,Lithuania,Johnson&Johnson,288530
2021-08-16,Lithuania,Moderna,235230
2021-08-16,Lithuania,Oxford/AstraZeneca,526717
2021-08-16,Lithuania,Pfizer/BioNTech,1893840
2021-08-16,South Korea,Johnson&Johnson,1129784
2021-08-16,South Korea,Moderna,1321891
2021-08-16,South Korea,Oxford/AstraZeneca,14251468
2021-08-16,South Korea,Pfizer/BioNTech,15230879
2021-08-16,Switzerland,Moderna,6175766
2021-08-16,Switzerland,Pfizer/BioNTech,3107345
2021-08-16,United States,Johnson&Johnson,13921901
2021-08-16,United States,Moderna,141882801
2021-08-16,United States,Pfizer/BioNTech,201153708
