tDate,Country,Vaccine,NumberOfVaccinated
2022-04-07,Chile,CanSino,574525
2022-04-07,Chile,Oxford/AstraZeneca,549525
2022-04-07,Chile,Pfizer/BioNTech,7936458
2022-04-07,Chile,Sinovac,25666780
2022-04-07,Czechia,Johnson&Johnson,412708
2022-04-07,Czechia,Moderna,1587729
2022-04-07,Czechia,Novavax,4424
2022-04-07,Czechia,Pfizer/BioNTech,14628270
2022-04-07,France,Johnson&Johnson,1086337
2022-04-07,France,Moderna,23571580
2022-04-07,France,Oxford/AstraZeneca,7858225
2022-04-07,France,Pfizer/BioNTech,109573211
2022-04-07,Germany,Johnson&Johnson,3628728
2022-04-07,Germany,Moderna,29489434
2022-04-07,Germany,Novavax,92255
2022-04-07,Germany,Oxford/AstraZeneca,12758537
2022-04-07,Germany,Pfizer/BioNTech,126370138
2022-04-07,Italy,Moderna,33675553
2022-04-07,Italy,Novavax,35337
2022-04-07,Italy,Pfizer/BioNTech,88756269
2022-04-07,Latvia,Johnson&Johnson,293246
2022-04-07,Latvia,Moderna,711507
2022-04-07,Latvia,Novavax,248
2022-04-07,Latvia,Pfizer/BioNTech,1611367
2022-04-07,South Korea,Johnson&Johnson,1542608
2022-04-07,South Korea,Moderna,24259914
2022-04-07,South Korea,Novavax,210665
2022-04-07,South Korea,Oxford/AstraZeneca,20317228
2022-04-07,South Korea,Pfizer/BioNTech,74365750
2022-04-07,United States,Johnson&Johnson,18608511
2022-04-07,United States,Moderna,211826208
2022-04-07,United States,Pfizer/BioNTech,333028736
