tDate,Country,Vaccine,NumberOfVaccinated
2022-02-03,Chile,CanSino,574112
2022-02-03,Chile,Oxford/AstraZeneca,548504
2022-02-03,Chile,Pfizer/BioNTech,7790019
2022-02-03,Chile,Sinovac,25157095
2022-02-03,Czechia,Johnson&Johnson,411356
2022-02-03,Czechia,Moderna,1549563
2022-02-03,Czechia,Pfizer/BioNTech,14288096
2022-02-03,France,Johnson&Johnson,1081374
2022-02-03,France,Moderna,22742409
2022-02-03,France,Oxford/AstraZeneca,7852586
2022-02-03,France,Pfizer/BioNTech,105780302
2022-02-03,Germany,Johnson&Johnson,3615535
2022-02-03,Germany,Moderna,28498564
2022-02-03,Germany,Oxford/AstraZeneca,12752385
2022-02-03,Germany,Pfizer/BioNTech,121351405
2022-02-03,Iceland,Johnson&Johnson,77
2022-02-03,Iceland,Moderna,5752
2022-02-03,Iceland,Oxford/AstraZeneca,1
2022-02-03,Iceland,Pfizer/BioNTech,65169
2022-02-03,Italy,Johnson&Johnson,1524314
2022-02-03,Italy,Moderna,31472540
2022-02-03,Italy,Pfizer/BioNTech,84623323
2022-02-03,Latvia,Johnson&Johnson,290874
2022-02-03,Latvia,Moderna,685026
2022-02-03,Latvia,Oxford/AstraZeneca,262586
2022-02-03,Latvia,Pfizer/BioNTech,1563100
2022-02-03,South Korea,Johnson&Johnson,1539193
2022-02-03,South Korea,Moderna,22815336
2022-02-03,South Korea,Oxford/AstraZeneca,22233473
2022-02-03,South Korea,Pfizer/BioNTech,68233430
2022-02-03,Switzerland,Johnson&Johnson,58592
2022-02-03,Switzerland,Moderna,9651541
2022-02-03,Switzerland,Pfizer/BioNTech,5651961
2022-02-03,United States,Johnson&Johnson,18215099
2022-02-03,United States,Moderna,204895468
2022-02-03,United States,Pfizer/BioNTech,317821532
