tDate,Country,Vaccine,NumberOfVaccinated
2022-08-29,Chile,Pfizer/BioNTech,8066522
2022-08-29,Chile,Sinovac,25941949
2022-08-29,Czechia,Johnson&Johnson,413606
2022-08-29,Czechia,Moderna,1621771
2022-08-29,Czechia,Novavax,9940
2022-08-29,Czechia,Pfizer/BioNTech,14963805
2022-08-29,France,Johnson&Johnson,1089227
2022-08-29,France,Moderna,23911959
2022-08-29,France,Novavax,31237
2022-08-29,France,Pfizer/BioNTech,116424445
2022-08-29,Germany,Johnson&Johnson,3750290
2022-08-29,Germany,Moderna,31443940
2022-08-29,Germany,Novavax,140535
2022-08-29,Germany,Pfizer/BioNTech,136500774
2022-08-29,Italy,Moderna,34229695
2022-08-29,Italy,Novavax,42851
2022-08-29,Italy,Pfizer/BioNTech,92363921
2022-08-29,Japan,Moderna,74950905
2022-08-29,Japan,Novavax,167061
2022-08-29,Japan,Pfizer/BioNTech,238972575
2022-08-29,South Korea,Johnson&Johnson,1544171
2022-08-29,South Korea,Moderna,25180381
2022-08-29,South Korea,Novavax,787642
2022-08-29,South Korea,Pfizer/BioNTech,80925527
2022-08-29,Switzerland,Johnson&Johnson,62395
2022-08-29,Switzerland,Moderna,9918151
2022-08-29,Switzerland,Novavax,306
2022-08-29,Switzerland,Pfizer/BioNTech,5976964
