tDate,Country,Vaccine,NumberOfVaccinated
2023-01-13,Czechia,Johnson&Johnson,414127
2023-01-13,Czechia,Moderna,1640967
2023-01-13,Czechia,Novavax,11068
2023-01-13,Czechia,Pfizer/BioNTech,15647249
2023-01-13,Germany,Johnson&Johnson,3758228
2023-01-13,Germany,Moderna,31577711
2023-01-13,Germany,Novavax,157777
2023-01-13,Germany,Oxford/AstraZeneca,12803023
2023-01-13,Germany,Pfizer/BioNTech,138011163
2023-01-13,Germany,Valneva,5941
2023-01-13,Italy,Johnson&Johnson,1508357
2023-01-13,Italy,Moderna,34299450
2023-01-13,Italy,Pfizer/BioNTech,95513608
