tDate,Country,Vaccine,NumberOfVaccinated
2023-01-22,Czechia,Moderna,1641518
2023-01-22,Czechia,Pfizer/BioNTech,15655706
2023-01-22,France,Moderna,24114308
2023-01-22,France,Pfizer/BioNTech,120885567
2023-01-22,France,Sanofi/GSK,1969
2023-01-22,Germany,Johnson&Johnson,3758323
2023-01-22,Germany,Novavax,158203
2023-01-22,Germany,Pfizer/BioNTech,138016577
2023-01-22,Italy,Moderna,34308682
2023-01-22,Italy,Pfizer/BioNTech,95593331
2023-01-22,Japan,Moderna,83050082
2023-01-22,Japan,Novavax,288566
2023-01-22,Japan,Pfizer/BioNTech,293871791
