Date,Country,Vaccine,NumberOfVaccinated
2021-11-18,Chile,CanSino,572728
2021-11-18,Chile,Oxford/AstraZeneca,537685
2021-11-18,Chile,Pfizer/BioNTech,7480786
2021-11-18,Chile,Sinovac,23516502
2021-11-18,Czechia,Johnson&Johnson,351503
2021-11-18,Czechia,Moderna,1018951
2021-11-18,Czechia,Oxford/AstraZeneca,882933
2021-11-18,Czechia,Pfizer/BioNTech,10696400
2021-11-18,France,Johnson&Johnson,1052017
2021-11-18,France,Moderna,11328896
2021-11-18,France,Oxford/AstraZeneca,7799240
2021-11-18,France,Pfizer/BioNTech,82093011
2021-11-18,Germany,Johnson&Johnson,3371892
2021-11-18,Germany,Moderna,9946194
2021-11-18,Germany,Oxford/AstraZeneca,12713719
2021-11-18,Germany,Pfizer/BioNTech,90805168
2021-11-18,Italy,Johnson&Johnson,1494163
2021-11-18,Italy,Moderna,11805371
2021-11-18,Italy,Oxford/AstraZeneca,12155209
2021-11-18,Italy,Pfizer/BioNTech,67569555
2021-11-18,Latvia,Johnson&Johnson,261903
2021-11-18,Latvia,Moderna,348319
2021-11-18,Latvia,Pfizer/BioNTech,1294451
2021-11-18,South Korea,Johnson&Johnson,1504044
2021-11-18,South Korea,Moderna,13412570
2021-11-18,South Korea,Oxford/AstraZeneca,22135199
2021-11-18,South Korea,Pfizer/BioNTech,45609983
2021-11-18,Switzerland,Johnson&Johnson,33185
2021-11-18,Switzerland,Moderna,7442688
2021-11-18,Switzerland,Pfizer/BioNTech,3965394
2021-11-18,United States,Johnson&Johnson,16312826
2021-11-18,United States,Moderna,170102986
2021-11-18,United States,Pfizer/BioNTech,259373312
