tDate,Country,Vaccine,NumberOfVaccinated
2023-03-08,Czechia,Johnson&Johnson,413778
2023-03-08,Czechia,Moderna,1641344
2023-03-08,Czechia,Pfizer/BioNTech,15665266
2023-03-08,France,Moderna,24124756
2023-03-08,France,Novavax,39016
2023-03-08,France,Pfizer/BioNTech,121218290
2023-03-08,France,Sanofi/GSK,4052
2023-03-08,Germany,Moderna,31585811
2023-03-08,Germany,Novavax,159949
2023-03-08,Germany,Pfizer/BioNTech,138195716
2023-03-08,Italy,Moderna,34330499
2023-03-08,Italy,Pfizer/BioNTech,95755830
2023-03-08,South Korea,Johnson&Johnson,1516605
2023-03-08,South Korea,Novavax,259734
2023-03-08,South Korea,Pfizer/BioNTech,52260546
