tDate,Country,Vaccine,NumberOfVaccinated
2022-01-10,Chile,CanSino,573855
2022-01-10,Chile,Oxford/AstraZeneca,547011
2022-01-10,Chile,Pfizer/BioNTech,7695769
2022-01-10,Chile,Sinovac,24703027
2022-01-10,Czechia,Johnson&Johnson,407803
2022-01-10,Czechia,Moderna,1417259
2022-01-10,Czechia,Oxford/AstraZeneca,885838
2022-01-10,Czechia,Pfizer/BioNTech,13389396
2022-01-10,France,Johnson&Johnson,1074805
2022-01-10,France,Moderna,19775828
2022-01-10,France,Oxford/AstraZeneca,7841679
2022-01-10,France,Pfizer/BioNTech,100324022
2022-01-10,Germany,Johnson&Johnson,3589806
2022-01-10,Germany,Moderna,24598893
2022-01-10,Germany,Oxford/AstraZeneca,12746634
2022-01-10,Germany,Pfizer/BioNTech,113878043
2022-01-10,Iceland,Johnson&Johnson,54619
2022-01-10,Iceland,Moderna,92670
2022-01-10,Iceland,Oxford/AstraZeneca,115873
2022-01-10,Iceland,Pfizer/BioNTech,467879
2022-01-10,Italy,Johnson&Johnson,1502041
2022-01-10,Italy,Moderna,24737909
2022-01-10,Italy,Pfizer/BioNTech,77976905
2022-01-10,Latvia,Johnson&Johnson,286405
2022-01-10,Latvia,Moderna,609474
2022-01-10,Latvia,Oxford/AstraZeneca,262546
2022-01-10,Latvia,Pfizer/BioNTech,1479162
2022-01-10,South Korea,Johnson&Johnson,1535272
2022-01-10,South Korea,Moderna,21134188
2022-01-10,South Korea,Oxford/AstraZeneca,22197994
2022-01-10,South Korea,Pfizer/BioNTech,62652142
2022-01-10,Switzerland,Johnson&Johnson,55773
2022-01-10,Switzerland,Moderna,9113975
2022-01-10,Switzerland,Pfizer/BioNTech,5233304
2022-01-10,United States,Johnson&Johnson,17825224
2022-01-10,United States,Moderna,198147329
2022-01-10,United States,Pfizer/BioNTech,303648263
