tDate,Country,Vaccine,NumberOfVaccinated
2022-07-16,Chile,Pfizer/BioNTech,8029814
2022-07-16,Chile,Sinovac,25888163
2022-07-16,Czechia,Moderna,1603642
2022-07-16,Czechia,Novavax,9018
2022-07-16,Czechia,Pfizer/BioNTech,14778271
2022-07-16,France,Johnson&Johnson,1088529
2022-07-16,France,Moderna,23840804
2022-07-16,France,Novavax,27716
2022-07-16,France,Pfizer/BioNTech,114711346
2022-07-16,Germany,Johnson&Johnson,3748398
2022-07-16,Germany,Moderna,31303339
2022-07-16,Germany,Novavax,133004
2022-07-16,Germany,Oxford/AstraZeneca,12794677
2022-07-16,Germany,Pfizer/BioNTech,135446176
2022-07-16,Italy,Moderna,34227703
2022-07-16,Italy,Novavax,42583
2022-07-16,Italy,Pfizer/BioNTech,90857989
2022-07-16,Japan,Moderna,66291587
2022-07-16,Japan,Novavax,60189
2022-07-16,Japan,Oxford/AstraZeneca,117593
2022-07-16,Japan,Pfizer/BioNTech,223549337
2022-07-16,South Korea,Moderna,24779926
2022-07-16,South Korea,Novavax,604778
2022-07-16,South Korea,Pfizer/BioNTech,78877310
2022-07-16,Switzerland,Johnson&Johnson,61724
2022-07-16,Switzerland,Moderna,9843658
2022-07-16,Switzerland,Pfizer/BioNTech,5902477
