tDate,Country,Vaccine,NumberOfVaccinated
2023-02-28,France,Moderna,24123462
2023-02-28,France,Novavax,38864
2023-02-28,France,Pfizer/BioNTech,121193602
2023-02-28,France,Sanofi/GSK,3896
2023-02-28,Germany,Johnson&Johnson,3761280
2023-02-28,Germany,Moderna,31585537
2023-02-28,Germany,Novavax,159924
2023-02-28,Germany,Pfizer/BioNTech,138192945
2023-02-28,Germany,Valneva,7087
2023-02-28,Italy,Moderna,34324535
2023-02-28,Italy,Pfizer/BioNTech,95709343
2023-02-28,Japan,Moderna,83303430
2023-02-28,Japan,Novavax,303478
2023-02-28,Japan,Pfizer/BioNTech,298313901
2023-02-28,South Korea,Johnson&Johnson,1516555
2023-02-28,South Korea,Novavax,259067
2023-02-28,South Korea,Pfizer/BioNTech,52265898
2023-02-28,South Korea,SKYCovione,544
