tDate,Country,Vaccine,NumberOfVaccinated
2022-12-04,Czechia,Moderna,1640131
2022-12-04,Czechia,Pfizer/BioNTech,15603518
2022-12-04,France,Moderna,24052823
2022-12-04,France,Novavax,35401
2022-12-04,France,Pfizer/BioNTech,118916579
2022-12-04,Germany,Johnson&Johnson,3756336
2022-12-04,Germany,Moderna,31555500
2022-12-04,Germany,Novavax,155253
2022-12-04,Germany,Pfizer/BioNTech,137890774
2022-12-04,Italy,Moderna,34268446
2022-12-04,Italy,Pfizer/BioNTech,94904000
2022-12-04,Japan,Moderna,81608319
2022-12-04,Japan,Novavax,260426
2022-12-04,Japan,Pfizer/BioNTech,271432860
2022-12-04,South Korea,Moderna,25278069
2022-12-04,South Korea,Novavax,880272
2022-12-04,South Korea,Pfizer/BioNTech,81413032
