tDate,Country,Vaccine,NumberOfVaccinated
2022-02-24,Chile,CanSino,574231
2022-02-24,Chile,Oxford/AstraZeneca,549072
2022-02-24,Chile,Pfizer/BioNTech,7856620
2022-02-24,Chile,Sinovac,25419525
2022-02-24,Czechia,Johnson&Johnson,412144
2022-02-24,Czechia,Moderna,1571491
2022-02-24,Czechia,Pfizer/BioNTech,14498061
2022-02-24,France,Johnson&Johnson,1084436
2022-02-24,France,Moderna,23403094
2022-02-24,France,Oxford/AstraZeneca,7856277
2022-02-24,France,Pfizer/BioNTech,108211756
2022-02-24,Germany,Johnson&Johnson,3622697
2022-02-24,Germany,Moderna,29110619
2022-02-24,Germany,Oxford/AstraZeneca,12754354
2022-02-24,Germany,Pfizer/BioNTech,124191688
2022-02-24,Iceland,Johnson&Johnson,83
2022-02-24,Iceland,Moderna,6404
2022-02-24,Iceland,Oxford/AstraZeneca,1
2022-02-24,Iceland,Pfizer/BioNTech,74509
2022-02-24,Italy,Johnson&Johnson,1507151
2022-02-24,Italy,Moderna,32955301
2022-02-24,Italy,Pfizer/BioNTech,87084517
2022-02-24,Latvia,Johnson&Johnson,292334
2022-02-24,Latvia,Moderna,702741
2022-02-24,Latvia,Pfizer/BioNTech,1591003
2022-02-24,South Korea,Johnson&Johnson,1541495
2022-02-24,South Korea,Moderna,23771814
2022-02-24,South Korea,Novavax,52429
2022-02-24,South Korea,Oxford/AstraZeneca,20311879
2022-02-24,South Korea,Pfizer/BioNTech,72840976
2022-02-24,Switzerland,Johnson&Johnson,59393
2022-02-24,Switzerland,Moderna,9724840
2022-02-24,Switzerland,Pfizer/BioNTech,5752829
2022-02-24,United States,Johnson&Johnson,18400637
2022-02-24,United States,Moderna,207943834
2022-02-24,United States,Pfizer/BioNTech,325012738
