tDate,Country,Vaccine,NumberOfVaccinated
2022-05-26,Chile,CanSino,0
2022-05-26,Chile,Moderna,0
2022-05-26,Chile,Oxford/AstraZeneca,549679
2022-05-26,Chile,Pfizer/BioNTech,7982644
2022-05-26,Chile,Sinovac,25791310
2022-05-26,Czechia,Johnson&Johnson,412922
2022-05-26,Czechia,Moderna,1597954
2022-05-26,Czechia,Novavax,7721
2022-05-26,Czechia,Pfizer/BioNTech,14721513
2022-05-26,France,Johnson&Johnson,1087464
2022-05-26,France,Moderna,23687067
2022-05-26,France,Novavax,20168
2022-05-26,France,Oxford/AstraZeneca,7859365
2022-05-26,France,Pfizer/BioNTech,111766408
2022-05-26,Germany,Johnson&Johnson,3722212
2022-05-26,Germany,Moderna,30561238
2022-05-26,Germany,Novavax,120752
2022-05-26,Germany,Oxford/AstraZeneca,12878003
2022-05-26,Germany,Pfizer/BioNTech,132652240
2022-05-26,Italy,Moderna,34041538
2022-05-26,Italy,Novavax,41324
2022-05-26,Italy,Pfizer/BioNTech,89921619
2022-05-26,Japan,Moderna,64092346
2022-05-26,Japan,Novavax,9
2022-05-26,Japan,Oxford/AstraZeneca,117296
2022-05-26,Japan,Pfizer/BioNTech,215450400
2022-05-26,South Korea,Johnson&Johnson,1543278
2022-05-26,South Korea,Moderna,24666077
2022-05-26,South Korea,Novavax,515445
2022-05-26,South Korea,Oxford/AstraZeneca,20320211
2022-05-26,South Korea,Pfizer/BioNTech,78155144
2022-05-26,United States,Johnson&Johnson,18776774
2022-05-26,United States,Moderna,221058399
2022-05-26,United States,Pfizer/BioNTech,345599101
