tDate,Country,Vaccine,NumberOfVaccinated
2022-10-21,Czechia,Johnson&Johnson,413855
2022-10-21,Czechia,Moderna,1635994
2022-10-21,Czechia,Novavax,10533
2022-10-21,Czechia,Pfizer/BioNTech,15357773
2022-10-21,Germany,Johnson&Johnson,3752304
2022-10-21,Germany,Moderna,31545695
2022-10-21,Germany,Novavax,150608
2022-10-21,Germany,Oxford/AstraZeneca,12795382
2022-10-21,Germany,Pfizer/BioNTech,137657291
2022-10-21,Germany,Valneva,2020
2022-10-21,Italy,Moderna,34246951
2022-10-21,Italy,Pfizer/BioNTech,93561405
