tDate,Country,Vaccine,NumberOfVaccinated
2022-03-23,Czechia,Johnson&Johnson,412553
2022-03-23,Czechia,Moderna,1582953
2022-03-23,Czechia,Novavax,2197
2022-03-23,Czechia,Pfizer/BioNTech,14589137
2022-03-23,France,Johnson&Johnson,1085822
2022-03-23,France,Moderna,23520954
2022-03-23,France,Oxford/AstraZeneca,7857747
2022-03-23,France,Pfizer/BioNTech,109046467
2022-03-23,Germany,Johnson&Johnson,3627582
2022-03-23,Germany,Moderna,29403516
2022-03-23,Germany,Novavax,61074
2022-03-23,Germany,Oxford/AstraZeneca,12757459
2022-03-23,Germany,Pfizer/BioNTech,125830747
2022-03-23,Italy,Johnson&Johnson,1507221
2022-03-23,Italy,Moderna,33549748
2022-03-23,Italy,Novavax,22970
2022-03-23,Italy,Pfizer/BioNTech,88364824
2022-03-23,Latvia,Johnson&Johnson,293093
2022-03-23,Latvia,Moderna,709761
2022-03-23,Latvia,Novavax,182
2022-03-23,Latvia,Pfizer/BioNTech,1606796
2022-03-23,South Korea,Johnson&Johnson,1542227
2022-03-23,South Korea,Moderna,24188700
2022-03-23,South Korea,Novavax,164386
2022-03-23,South Korea,Oxford/AstraZeneca,20315051
2022-03-23,South Korea,Pfizer/BioNTech,74002729
2022-03-23,Switzerland,Johnson&Johnson,59940
2022-03-23,Switzerland,Moderna,9757065
2022-03-23,Switzerland,Pfizer/BioNTech,5791805
2022-03-23,United States,Johnson&Johnson,18526124
2022-03-23,United States,Moderna,209962688
2022-03-23,United States,Pfizer/BioNTech,329907144
