tDate,Country,Vaccine,NumberOfVaccinated
2021-12-18,Chile,CanSino,573562
2021-12-18,Chile,Oxford/AstraZeneca,544955
2021-12-18,Chile,Pfizer/BioNTech,7608387
2021-12-18,Chile,Sinovac,24272035
2021-12-18,Czechia,Johnson&Johnson,403515
2021-12-18,Czechia,Moderna,1264062
2021-12-18,Czechia,Oxford/AstraZeneca,885230
2021-12-18,Czechia,Pfizer/BioNTech,12342656
2021-12-18,France,Johnson&Johnson,1065375
2021-12-18,France,Moderna,14671051
2021-12-18,France,Oxford/AstraZeneca,7822409
2021-12-18,France,Pfizer/BioNTech,94299030
2021-12-18,Germany,Johnson&Johnson,3561920
2021-12-18,Germany,Moderna,18910720
2021-12-18,Germany,Oxford/AstraZeneca,12736379
2021-12-18,Germany,Pfizer/BioNTech,106944874
2021-12-18,Iceland,Johnson&Johnson,54510
2021-12-18,Iceland,Moderna,90867
2021-12-18,Iceland,Oxford/AstraZeneca,115791
2021-12-18,Iceland,Pfizer/BioNTech,447335
2021-12-18,Italy,Johnson&Johnson,1499580
2021-12-18,Italy,Moderna,17936725
2021-12-18,Italy,Pfizer/BioNTech,73890185
2021-12-18,Latvia,Johnson&Johnson,280517
2021-12-18,Latvia,Moderna,520518
2021-12-18,Latvia,Oxford/AstraZeneca,262527
2021-12-18,Latvia,Pfizer/BioNTech,1398750
2021-12-18,South Korea,Johnson&Johnson,1528875
2021-12-18,South Korea,Moderna,17697398
2021-12-18,South Korea,Oxford/AstraZeneca,22221649
2021-12-18,South Korea,Pfizer/BioNTech,54193622
2021-12-18,Switzerland,Johnson&Johnson,50068
2021-12-18,Switzerland,Moderna,8323035
2021-12-18,Switzerland,Pfizer/BioNTech,4750650
2021-12-18,United States,Johnson&Johnson,17394753
2021-12-18,United States,Moderna,188491220
2021-12-18,United States,Pfizer/BioNTech,287241895
