tDate,Country,Vaccine,NumberOfVaccinated
2021-01-10,Chile,Pfizer/BioNTech,10702
2021-01-10,Czechia,Pfizer/BioNTech,49754
2021-01-10,France,Pfizer/BioNTech,100254
2021-01-10,Germany,Johnson&Johnson,0
2021-01-10,Germany,Moderna,68
2021-01-10,Germany,Oxford/AstraZeneca,7
2021-01-10,Germany,Pfizer/BioNTech,673498
2021-01-10,Iceland,Johnson&Johnson,0
2021-01-10,Iceland,Moderna,1
2021-01-10,Iceland,Oxford/AstraZeneca,0
2021-01-10,Iceland,Pfizer/BioNTech,4947
2021-01-10,Italy,Pfizer/BioNTech,672878
2021-01-10,Latvia,Pfizer/BioNTech,6982
2021-01-10,Lithuania,Pfizer/BioNTech,23541
