tDate,Country,Vaccine,NumberOfVaccinated
2022-01-25,Austria,Johnson&Johnson,358664
2022-01-25,Austria,Moderna,1540342
2022-01-25,Austria,Oxford/AstraZeneca,1584067
2022-01-25,Austria,Pfizer/BioNTech,12962304
2022-01-25,Belgium,Johnson&Johnson,415135
2022-01-25,Belgium,Moderna,3866751
2022-01-25,Belgium,Oxford/AstraZeneca,2843646
2022-01-25,Belgium,Pfizer/BioNTech,15138047
2022-01-25,Chile,CanSino,574043
2022-01-25,Chile,Oxford/AstraZeneca,548237
2022-01-25,Chile,Pfizer/BioNTech,7756356
2022-01-25,Chile,Sinovac,25016890
2022-01-25,Czechia,Johnson&Johnson,410483
2022-01-25,Czechia,Moderna,1520083
2022-01-25,Czechia,Oxford/AstraZeneca,886571
2022-01-25,Czechia,Pfizer/BioNTech,14054347
2022-01-25,Estonia,Johnson&Johnson,76313
2022-01-25,Estonia,Moderna,213376
2022-01-25,Estonia,Oxford/AstraZeneca,234380
2022-01-25,Estonia,Pfizer/BioNTech,1327513
2022-01-25,Finland,Johnson&Johnson,0
2022-01-25,Finland,Moderna,1477321
2022-01-25,Finland,Oxford/AstraZeneca,541355
2022-01-25,Finland,Pfizer/BioNTech,8075386
2022-01-25,France,Johnson&Johnson,1078987
2022-01-25,France,Moderna,22182161
2022-01-25,France,Oxford/AstraZeneca,7850809
2022-01-25,France,Pfizer/BioNTech,104168950
2022-01-25,Germany,Johnson&Johnson,3607438
2022-01-25,Germany,Moderna,27702266
2022-01-25,Germany,Oxford/AstraZeneca,12751520
2022-01-25,Germany,Pfizer/BioNTech,119117765
2022-01-25,Iceland,Johnson&Johnson,59
2022-01-25,Iceland,Moderna,3770
2022-01-25,Iceland,Oxford/AstraZeneca,1
2022-01-25,Iceland,Pfizer/BioNTech,46737
2022-01-25,Ireland,Moderna,1150175
2022-01-25,Ireland,Pfizer/BioNTech,6910362
2022-01-25,Italy,Johnson&Johnson,1504355
2022-01-25,Italy,Moderna,29536070
2022-01-25,Italy,Pfizer/BioNTech,82246168
2022-01-25,Latvia,Johnson&Johnson,289597
2022-01-25,Latvia,Moderna,666442
2022-01-25,Latvia,Pfizer/BioNTech,1539063
2022-01-25,Luxembourg,Johnson&Johnson,41378
2022-01-25,Luxembourg,Moderna,276565
2022-01-25,Luxembourg,Oxford/AstraZeneca,105267
2022-01-25,Luxembourg,Pfizer/BioNTech,678616
2022-01-25,Poland,Johnson&Johnson,2615502
2022-01-25,Poland,Moderna,3550070
2022-01-25,Poland,Oxford/AstraZeneca,5288771
2022-01-25,Poland,Pfizer/BioNTech,36569768
2022-01-25,Slovakia,Pfizer/BioNTech,4785847
2022-01-25,South Korea,Johnson&Johnson,1538119
2022-01-25,South Korea,Moderna,22236943
2022-01-25,South Korea,Oxford/AstraZeneca,22221055
2022-01-25,South Korea,Pfizer/BioNTech,66769337
2022-01-25,Switzerland,Johnson&Johnson,57883
2022-01-25,Switzerland,Moderna,9586913
2022-01-25,Switzerland,Pfizer/BioNTech,5517142
2022-01-25,United States,Johnson&Johnson,18138174
2022-01-25,United States,Moderna,203503967
2022-01-25,United States,Pfizer/BioNTech,314236020
