tDate,Country,Vaccine,NumberOfVaccinated
2022-01-19,Chile,CanSino,573975
2022-01-19,Chile,Oxford/AstraZeneca,547891
2022-01-19,Chile,Pfizer/BioNTech,7736142
2022-01-19,Chile,Sinovac,24925556
2022-01-19,Czechia,Johnson&Johnson,409655
2022-01-19,Czechia,Moderna,1493877
2022-01-19,Czechia,Oxford/AstraZeneca,886341
2022-01-19,Czechia,Pfizer/BioNTech,13868957
2022-01-19,France,Johnson&Johnson,1077848
2022-01-19,France,Moderna,21582400
2022-01-19,France,Oxford/AstraZeneca,7848473
2022-01-19,France,Pfizer/BioNTech,102965899
2022-01-19,Germany,Johnson&Johnson,3602527
2022-01-19,Germany,Moderna,26825173
2022-01-19,Germany,Oxford/AstraZeneca,12750755
2022-01-19,Germany,Pfizer/BioNTech,117378483
2022-01-19,Iceland,Johnson&Johnson,51
2022-01-19,Iceland,Moderna,2626
2022-01-19,Iceland,Oxford/AstraZeneca,0
2022-01-19,Iceland,Pfizer/BioNTech,38991
2022-01-19,Italy,Johnson&Johnson,1503472
2022-01-19,Italy,Moderna,27870716
2022-01-19,Italy,Pfizer/BioNTech,80580426
2022-01-19,Latvia,Johnson&Johnson,288577
2022-01-19,Latvia,Moderna,650332
2022-01-19,Latvia,Oxford/AstraZeneca,262558
2022-01-19,Latvia,Pfizer/BioNTech,1518957
2022-01-19,South Korea,Johnson&Johnson,1537267
2022-01-19,South Korea,Moderna,21810424
2022-01-19,South Korea,Oxford/AstraZeneca,22212815
2022-01-19,South Korea,Pfizer/BioNTech,65372068
2022-01-19,Switzerland,Johnson&Johnson,57274
2022-01-19,Switzerland,Moderna,9454135
2022-01-19,Switzerland,Pfizer/BioNTech,5433566
2022-01-19,United States,Johnson&Johnson,18002501
2022-01-19,United States,Moderna,201632233
2022-01-19,United States,Pfizer/BioNTech,310332802
