tDate,Country,Vaccine,NumberOfVaccinated
2022-06-09,Chile,CanSino,0
2022-06-09,Chile,Moderna,0
2022-06-09,Chile,Oxford/AstraZeneca,549654
2022-06-09,Chile,Pfizer/BioNTech,7996703
2022-06-09,Chile,Sinovac,25822792
2022-06-09,Czechia,Johnson&Johnson,413000
2022-06-09,Czechia,Moderna,1599884
2022-06-09,Czechia,Novavax,8187
2022-06-09,Czechia,Pfizer/BioNTech,14740936
2022-06-09,France,Johnson&Johnson,1087653
2022-06-09,France,Moderna,23707645
2022-06-09,France,Novavax,22278
2022-06-09,France,Oxford/AstraZeneca,7859643
2022-06-09,France,Pfizer/BioNTech,112195999
2022-06-09,Germany,Johnson&Johnson,3722580
2022-06-09,Germany,Moderna,30606425
2022-06-09,Germany,Novavax,124395
2022-06-09,Germany,Oxford/AstraZeneca,12878235
2022-06-09,Germany,Pfizer/BioNTech,132997376
2022-06-09,Italy,Moderna,34097303
2022-06-09,Italy,Novavax,41780
2022-06-09,Italy,Pfizer/BioNTech,90126645
2022-06-09,Japan,Moderna,64711149
2022-06-09,Japan,Novavax,7631
2022-06-09,Japan,Oxford/AstraZeneca,117354
2022-06-09,Japan,Pfizer/BioNTech,217407698
2022-06-09,South Korea,Johnson&Johnson,1543386
2022-06-09,South Korea,Moderna,24704032
2022-06-09,South Korea,Novavax,547160
2022-06-09,South Korea,Oxford/AstraZeneca,20320675
2022-06-09,South Korea,Pfizer/BioNTech,78417676
2022-06-09,United States,Johnson&Johnson,18791038
2022-06-09,United States,Moderna,222606034
2022-06-09,United States,Pfizer/BioNTech,348097820
