tDate,Country,Vaccine,NumberOfVaccinated
2022-11-25,Czechia,Johnson&Johnson,413940
2022-11-25,Czechia,Moderna,1639806
2022-11-25,Czechia,Novavax,10910
2022-11-25,Czechia,Pfizer/BioNTech,15580656
2022-11-25,Germany,Johnson&Johnson,3754549
2022-11-25,Germany,Moderna,31550112
2022-11-25,Germany,Novavax,154262
2022-11-25,Germany,Oxford/AstraZeneca,12795479
2022-11-25,Germany,Pfizer/BioNTech,137857475
2022-11-25,Germany,Valneva,4011
2022-11-25,Ireland,Moderna,1659132
2022-11-25,Ireland,Pfizer/BioNTech,9191066
2022-11-25,Italy,Moderna,34264780
2022-11-25,Italy,Pfizer/BioNTech,94680737
