Date,Country,Vaccine,NumberOfVaccinated
2021-11-12,Austria,Johnson&Johnson,337426
2021-11-12,Austria,Moderna,1101322
2021-11-12,Austria,Oxford/AstraZeneca,1575105
2021-11-12,Austria,Pfizer/BioNTech,8746919
2021-11-12,Belgium,Johnson&Johnson,402085
2021-11-12,Belgium,Moderna,1367146
2021-11-12,Belgium,Oxford/AstraZeneca,2836988
2021-11-12,Belgium,Pfizer/BioNTech,11911074
2021-11-12,Chile,CanSino,572513
2021-11-12,Chile,Oxford/AstraZeneca,534881
2021-11-12,Chile,Pfizer/BioNTech,7452501
2021-11-12,Chile,Sinovac,23299132
2021-11-12,Czechia,Johnson&Johnson,331886
2021-11-12,Czechia,Moderna,1001541
2021-11-12,Czechia,Oxford/AstraZeneca,882785
2021-11-12,Czechia,Pfizer/BioNTech,10550988
2021-11-12,Denmark,Johnson&Johnson,45896
2021-11-12,Denmark,Moderna,1153889
2021-11-12,Denmark,Oxford/AstraZeneca,153480
2021-11-12,Denmark,Pfizer/BioNTech,6935283
2021-11-12,Estonia,Johnson&Johnson,67883
2021-11-12,Estonia,Moderna,156036
2021-11-12,Estonia,Oxford/AstraZeneca,235312
2021-11-12,Estonia,Pfizer/BioNTech,1072297
2021-11-12,Finland,Johnson&Johnson,0
2021-11-12,Finland,Moderna,904755
2021-11-12,Finland,Oxford/AstraZeneca,553475
2021-11-12,Finland,Pfizer/BioNTech,6367109
2021-11-12,France,Johnson&Johnson,1050499
2021-11-12,France,Moderna,11261554
2021-11-12,France,Oxford/AstraZeneca,7797862
2021-11-12,France,Pfizer/BioNTech,80971458
2021-11-12,Germany,Johnson&Johnson,3350779
2021-11-12,Germany,Moderna,9884266
2021-11-12,Germany,Oxford/AstraZeneca,12711645
2021-11-12,Germany,Pfizer/BioNTech,88919395
2021-11-12,Hungary,Johnson&Johnson,232751
2021-11-12,Hungary,Moderna,803228
2021-11-12,Hungary,Oxford/AstraZeneca,1248864
2021-11-12,Hungary,Pfizer/BioNTech,6258577
2021-11-12,Hungary,Sinopharm/Beijing,2153828
2021-11-12,Hungary,Sputnik V,1807348
2021-11-12,Iceland,Johnson&Johnson,54112
2021-11-12,Iceland,Moderna,63167
2021-11-12,Iceland,Oxford/AstraZeneca,115584
2021-11-12,Iceland,Pfizer/BioNTech,350714
2021-11-12,Ireland,Moderna,569016
2021-11-12,Ireland,Oxford/AstraZeneca,1189887
2021-11-12,Ireland,Pfizer/BioNTech,5192677
2021-11-12,Italy,Johnson&Johnson,1493479
2021-11-12,Italy,Moderna,11614709
2021-11-12,Italy,Oxford/AstraZeneca,12154946
2021-11-12,Italy,Pfizer/BioNTech,66665991
2021-11-12,Latvia,Johnson&Johnson,254248
2021-11-12,Latvia,Moderna,330324
2021-11-12,Latvia,Oxford/AstraZeneca,262318
2021-11-12,Latvia,Pfizer/BioNTech,1270371
2021-11-12,Luxembourg,Johnson&Johnson,39558
2021-11-12,Luxembourg,Moderna,70837
2021-11-12,Luxembourg,Oxford/AstraZeneca,105284
2021-11-12,Luxembourg,Pfizer/BioNTech,530340
2021-11-12,Netherlands,Johnson&Johnson,858322
2021-11-12,Netherlands,Moderna,1973813
2021-11-12,Netherlands,Oxford/AstraZeneca,2800812
2021-11-12,Netherlands,Pfizer/BioNTech,17231819
2021-11-12,Norway,Johnson&Johnson,5605
2021-11-12,Norway,Moderna,1547495
2021-11-12,Norway,Oxford/AstraZeneca,145898
2021-11-12,Norway,Pfizer/BioNTech,5952040
2021-11-12,Poland,Johnson&Johnson,2228279
2021-11-12,Poland,Moderna,3043577
2021-11-12,Poland,Oxford/AstraZeneca,5284398
2021-11-12,Poland,Pfizer/BioNTech,25952615
2021-11-12,Portugal,Johnson&Johnson,1125509
2021-11-12,Portugal,Moderna,2022704
2021-11-12,Portugal,Oxford/AstraZeneca,2217048
2021-11-12,Portugal,Pfizer/BioNTech,9883421
2021-11-12,Slovakia,Johnson&Johnson,115118
2021-11-12,Slovakia,Moderna,507812
2021-11-12,Slovakia,Pfizer/BioNTech,3449846
2021-11-12,Slovenia,Johnson&Johnson,136273
2021-11-12,Slovenia,Moderna,203950
2021-11-12,Slovenia,Oxford/AstraZeneca,326924
2021-11-12,Slovenia,Pfizer/BioNTech,1634120
2021-11-12,South Korea,Johnson&Johnson,1497692
2021-11-12,South Korea,Moderna,13122598
2021-11-12,South Korea,Oxford/AstraZeneca,22128503
2021-11-12,South Korea,Pfizer/BioNTech,44663774
2021-11-12,Spain,Johnson&Johnson,1975730
2021-11-12,Spain,Moderna,8417213
2021-11-12,Spain,Oxford/AstraZeneca,9786704
2021-11-12,Spain,Pfizer/BioNTech,46297307
2021-11-12,Sweden,Moderna,1894857
2021-11-12,Sweden,Oxford/AstraZeneca,1334553
2021-11-12,Sweden,Pfizer/BioNTech,11068902
2021-11-12,Switzerland,Johnson&Johnson,29959
2021-11-12,Switzerland,Moderna,7350403
2021-11-12,Switzerland,Pfizer/BioNTech,3880560
2021-11-12,United States,Johnson&Johnson,16094232
2021-11-12,United States,Moderna,166271061
2021-11-12,United States,Pfizer/BioNTech,254532491
