tDate,Country,Vaccine,NumberOfVaccinated
2022-03-31,Chile,CanSino,574510
2022-03-31,Chile,Oxford/AstraZeneca,549472
2022-03-31,Chile,Pfizer/BioNTech,7926525
2022-03-31,Chile,Sinovac,25642364
2022-03-31,Czechia,Johnson&Johnson,412656
2022-03-31,Czechia,Moderna,1585798
2022-03-31,Czechia,Novavax,3476
2022-03-31,Czechia,Pfizer/BioNTech,14611389
2022-03-31,France,Johnson&Johnson,1086133
2022-03-31,France,Moderna,23548930
2022-03-31,France,Oxford/AstraZeneca,7858006
2022-03-31,France,Pfizer/BioNTech,109324429
2022-03-31,Germany,Johnson&Johnson,3628295
2022-03-31,Germany,Moderna,29457345
2022-03-31,Germany,Novavax,83157
2022-03-31,Germany,Oxford/AstraZeneca,12758131
2022-03-31,Germany,Pfizer/BioNTech,126161794
2022-03-31,Italy,Moderna,33632784
2022-03-31,Italy,Novavax,31666
2022-03-31,Italy,Pfizer/BioNTech,88617286
2022-03-31,Latvia,Johnson&Johnson,293217
2022-03-31,Latvia,Moderna,710911
2022-03-31,Latvia,Novavax,225
2022-03-31,Latvia,Pfizer/BioNTech,1609577
2022-03-31,South Korea,Johnson&Johnson,1542454
2022-03-31,South Korea,Moderna,24237335
2022-03-31,South Korea,Novavax,190780
2022-03-31,South Korea,Oxford/AstraZeneca,20316369
2022-03-31,South Korea,Pfizer/BioNTech,74231392
2022-03-31,United States,Johnson&Johnson,18581654
2022-03-31,United States,Moderna,210561666
2022-03-31,United States,Pfizer/BioNTech,331150614
