tDate,Country,Vaccine,NumberOfVaccinated
2022-02-28,Chile,CanSino,574254
2022-02-28,Chile,Oxford/AstraZeneca,549127
2022-02-28,Chile,Pfizer/BioNTech,7865204
2022-02-28,Chile,Sinovac,25462106
2022-02-28,Czechia,Johnson&Johnson,412220
2022-02-28,Czechia,Moderna,1573517
2022-02-28,Czechia,Pfizer/BioNTech,14518391
2022-02-28,France,Johnson&Johnson,1084846
2022-02-28,France,Moderna,23436918
2022-02-28,France,Oxford/AstraZeneca,7856719
2022-02-28,France,Pfizer/BioNTech,108440592
2022-02-28,Germany,Johnson&Johnson,3623504
2022-02-28,Germany,Moderna,29155997
2022-02-28,Germany,Oxford/AstraZeneca,12755150
2022-02-28,Germany,Pfizer/BioNTech,124435141
2022-02-28,Iceland,Johnson&Johnson,84
2022-02-28,Iceland,Moderna,6489
2022-02-28,Iceland,Oxford/AstraZeneca,1
2022-02-28,Iceland,Pfizer/BioNTech,74898
2022-02-28,Italy,Johnson&Johnson,1506919
2022-02-28,Italy,Moderna,33105579
2022-02-28,Italy,Novavax,888
2022-02-28,Italy,Pfizer/BioNTech,87358916
2022-02-28,Latvia,Johnson&Johnson,292504
2022-02-28,Latvia,Moderna,704348
2022-02-28,Latvia,Novavax,4
2022-02-28,Latvia,Pfizer/BioNTech,1594127
2022-02-28,South Korea,Johnson&Johnson,1541664
2022-02-28,South Korea,Moderna,23923216
2022-02-28,South Korea,Novavax,63904
2022-02-28,South Korea,Oxford/AstraZeneca,20312379
2022-02-28,South Korea,Pfizer/BioNTech,73229294
2022-02-28,Switzerland,Johnson&Johnson,59478
2022-02-28,Switzerland,Moderna,9730971
2022-02-28,Switzerland,Pfizer/BioNTech,5761183
2022-02-28,United States,Johnson&Johnson,18439105
2022-02-28,United States,Moderna,208322621
2022-02-28,United States,Pfizer/BioNTech,325815143
