Date,Country,Vaccine,NumberOfVaccinated
2021-10-12,Austria,Johnson&Johnson,315899
2021-10-12,Austria,Moderna,1027627
2021-10-12,Austria,Oxford/AstraZeneca,1597889
2021-10-12,Austria,Pfizer/BioNTech,7591136
2021-10-12,Chile,CanSino,569344
2021-10-12,Chile,Oxford/AstraZeneca,516910
2021-10-12,Chile,Pfizer/BioNTech,7337408
2021-10-12,Chile,Sinovac,21284655
2021-10-12,Czechia,Johnson&Johnson,245195
2021-10-12,Czechia,Moderna,928497
2021-10-12,Czechia,Oxford/AstraZeneca,882127
2021-10-12,Czechia,Pfizer/BioNTech,9859429
2021-10-12,France,Johnson&Johnson,1045740
2021-10-12,France,Moderna,10822073
2021-10-12,France,Oxford/AstraZeneca,7793422
2021-10-12,France,Pfizer/BioNTech,77028832
2021-10-12,Germany,Johnson&Johnson,3248150
2021-10-12,Germany,Moderna,9713386
2021-10-12,Germany,Oxford/AstraZeneca,12699472
2021-10-12,Germany,Pfizer/BioNTech,83741679
2021-10-12,Iceland,Johnson&Johnson,53956
2021-10-12,Iceland,Moderna,62604
2021-10-12,Iceland,Oxford/AstraZeneca,115519
2021-10-12,Iceland,Pfizer/BioNTech,329013
2021-10-12,Ireland,Johnson&Johnson,235868
2021-10-12,Ireland,Moderna,568732
2021-10-12,Ireland,Oxford/AstraZeneca,1189387
2021-10-12,Ireland,Pfizer/BioNTech,4718110
2021-10-12,Italy,Johnson&Johnson,1485331
2021-10-12,Italy,Moderna,10992567
2021-10-12,Italy,Oxford/AstraZeneca,12153691
2021-10-12,Italy,Pfizer/BioNTech,62132942
2021-10-12,Latvia,Johnson&Johnson,164262
2021-10-12,Latvia,Moderna,251110
2021-10-12,Latvia,Oxford/AstraZeneca,262336
2021-10-12,Latvia,Pfizer/BioNTech,1050109
2021-10-12,Poland,Johnson&Johnson,2027289
2021-10-12,Poland,Moderna,3035867
2021-10-12,Poland,Oxford/AstraZeneca,5280712
2021-10-12,Poland,Pfizer/BioNTech,25956584
2021-10-12,South Korea,Johnson&Johnson,1465127
2021-10-12,South Korea,Moderna,8947411
2021-10-12,South Korea,Oxford/AstraZeneca,21819990
2021-10-12,South Korea,Pfizer/BioNTech,37710341
2021-10-12,Switzerland,Johnson&Johnson,4760
2021-10-12,Switzerland,Moderna,7047268
2021-10-12,Switzerland,Pfizer/BioNTech,3671249
2021-10-12,United States,Johnson&Johnson,15208784
2021-10-12,United States,Moderna,153091886
2021-10-12,United States,Pfizer/BioNTech,234867451
