tDate,Country,Vaccine,NumberOfVaccinated
2022-01-06,Czechia,Johnson&Johnson,406948
2022-01-06,Czechia,Moderna,1384335
2022-01-06,Czechia,Oxford/AstraZeneca,885428
2022-01-06,Czechia,Pfizer/BioNTech,13174202
2022-01-06,France,Johnson&Johnson,1073134
2022-01-06,France,Moderna,18759661
2022-01-06,France,Oxford/AstraZeneca,7838278
2022-01-06,France,Pfizer/BioNTech,99118928
2022-01-06,Germany,Johnson&Johnson,3584219
2022-01-06,Germany,Moderna,23702739
2022-01-06,Germany,Oxford/AstraZeneca,12744927
2022-01-06,Germany,Pfizer/BioNTech,112655410
2022-01-06,Italy,Johnson&Johnson,1501333
2022-01-06,Italy,Moderna,23317199
2022-01-06,Italy,Pfizer/BioNTech,76967193
2022-01-06,Latvia,Johnson&Johnson,285484
2022-01-06,Latvia,Moderna,592909
2022-01-06,Latvia,Pfizer/BioNTech,1461263
2022-01-06,South Korea,Johnson&Johnson,1534381
2022-01-06,South Korea,Moderna,20784987
2022-01-06,South Korea,Oxford/AstraZeneca,22189442
2022-01-06,South Korea,Pfizer/BioNTech,61226984
2022-01-06,Switzerland,Johnson&Johnson,55042
2022-01-06,Switzerland,Moderna,8961158
2022-01-06,Switzerland,Pfizer/BioNTech,5150390
2022-01-06,United States,Johnson&Johnson,17739932
2022-01-06,United States,Moderna,196396103
2022-01-06,United States,Pfizer/BioNTech,300486092
