tDate,Country,Vaccine,NumberOfVaccinated
2022-06-24,Chile,Pfizer/BioNTech,8011008
2022-06-24,Chile,Sinovac,25853954
2022-06-24,Czechia,Johnson&Johnson,413055
2022-06-24,Czechia,Moderna,1601458
2022-06-24,Czechia,Novavax,8558
2022-06-24,Czechia,Pfizer/BioNTech,14756632
2022-06-24,France,Moderna,23740173
2022-06-24,France,Novavax,24442
2022-06-24,France,Pfizer/BioNTech,112868935
2022-06-24,Germany,Johnson&Johnson,3747288
2022-06-24,Germany,Moderna,31200125
2022-06-24,Germany,Novavax,128310
2022-06-24,Germany,Pfizer/BioNTech,134770882
2022-06-24,Italy,Moderna,34153552
2022-06-24,Italy,Novavax,42179
2022-06-24,Italy,Pfizer/BioNTech,90311771
2022-06-24,Japan,Moderna,65150698
2022-06-24,Japan,Novavax,23351
2022-06-24,Japan,Pfizer/BioNTech,219039524
2022-06-24,Latvia,Pfizer/BioNTech,1622863
2022-06-24,South Korea,Johnson&Johnson,1543522
2022-06-24,South Korea,Moderna,24728267
2022-06-24,South Korea,Novavax,567870
2022-06-24,South Korea,Pfizer/BioNTech,78587356
2022-06-24,Switzerland,Johnson&Johnson,61306
2022-06-24,Switzerland,Moderna,9814109
2022-06-24,Switzerland,Pfizer/BioNTech,5866522
