tDate,Country,Vaccine,NumberOfVaccinated
2021-01-16,Chile,Pfizer/BioNTech,22167
2021-01-16,Czechia,Moderna,2310
2021-01-16,Czechia,Pfizer/BioNTech,116571
2021-01-16,France,Moderna,554
2021-01-16,France,Pfizer/BioNTech,430926
2021-01-16,Germany,Johnson&Johnson,0
2021-01-16,Germany,Moderna,18180
2021-01-16,Germany,Oxford/AstraZeneca,14
2021-01-16,Germany,Pfizer/BioNTech,1162061
2021-01-16,Iceland,Johnson&Johnson,0
2021-01-16,Iceland,Moderna,1262
2021-01-16,Iceland,Oxford/AstraZeneca,0
2021-01-16,Iceland,Pfizer/BioNTech,4947
2021-01-16,Italy,Moderna,2128
2021-01-16,Italy,Pfizer/BioNTech,1176873
2021-01-16,Latvia,Moderna,945
2021-01-16,Latvia,Pfizer/BioNTech,14910
2021-01-16,Lithuania,Moderna,1042
2021-01-16,Lithuania,Pfizer/BioNTech,50162
