tDate,Country,Vaccine,NumberOfVaccinated
2021-01-04,Chile,Pfizer/BioNTech,9054
2021-01-04,Czechia,Pfizer/BioNTech,17792
2021-01-04,France,Pfizer/BioNTech,2137
2021-01-04,Germany,Johnson&Johnson,0
2021-01-04,Germany,Moderna,7
2021-01-04,Germany,Oxford/AstraZeneca,3
2021-01-04,Germany,Pfizer/BioNTech,343961
2021-01-04,Iceland,Johnson&Johnson,0
2021-01-04,Iceland,Moderna,0
2021-01-04,Iceland,Oxford/AstraZeneca,0
2021-01-04,Iceland,Pfizer/BioNTech,4940
2021-01-04,Italy,Pfizer/BioNTech,193444
2021-01-04,Latvia,Pfizer/BioNTech,2960
2021-01-04,Lithuania,Pfizer/BioNTech,9744
