tDate,Country,Vaccine,NumberOfVaccinated
2023-03-15,Czechia,Johnson&Johnson,413809
2023-03-15,Czechia,Moderna,1641371
2023-03-15,Czechia,Pfizer/BioNTech,15666482
2023-03-15,France,Johnson&Johnson,1090913
2023-03-15,France,Moderna,24125745
2023-03-15,France,Novavax,39148
2023-03-15,France,Pfizer/BioNTech,121235113
2023-03-15,France,Sanofi/GSK,4135
2023-03-15,Germany,Moderna,31585934
2023-03-15,Germany,Pfizer/BioNTech,138197483
2023-03-15,Germany,Valneva,7458
2023-03-15,Italy,Moderna,34332727
2023-03-15,Italy,Pfizer/BioNTech,95762641
2023-03-15,Japan,Moderna,83344768
2023-03-15,Japan,Novavax,308111
2023-03-15,Japan,Pfizer/BioNTech,298979228
2023-03-15,South Korea,Johnson&Johnson,1516652
2023-03-15,South Korea,Novavax,260437
2023-03-15,South Korea,Pfizer/BioNTech,52258875
