tDate,Country,Vaccine,NumberOfVaccinated
2023-04-11,Czechia,Johnson&Johnson,413884
2023-04-11,Czechia,Moderna,1641488
2023-04-11,Czechia,Pfizer/BioNTech,15668789
2023-04-11,France,Moderna,24129283
2023-04-11,France,Novavax,39470
2023-04-11,France,Pfizer/BioNTech,121284862
2023-04-11,France,Sanofi/GSK,4552
2023-04-11,Italy,Moderna,34337435
2023-04-11,Italy,Pfizer/BioNTech,95776623
2023-04-11,Japan,Moderna,83389071
2023-04-11,Japan,Novavax,313281
2023-04-11,Japan,Pfizer/BioNTech,299628787
