tDate,Country,Vaccine,NumberOfVaccinated
2022-06-29,Czechia,Johnson&Johnson,413063
2022-06-29,Czechia,Moderna,1601902
2022-06-29,Czechia,Novavax,8639
2022-06-29,Czechia,Pfizer/BioNTech,14760352
2022-06-29,France,Moderna,23756779
2022-06-29,France,Novavax,25098
2022-06-29,France,Oxford/AstraZeneca,7860092
2022-06-29,France,Pfizer/BioNTech,113156314
2022-06-29,Germany,Johnson&Johnson,3747804
2022-06-29,Germany,Moderna,31220177
2022-06-29,Germany,Novavax,129407
2022-06-29,Germany,Oxford/AstraZeneca,12794593
2022-06-29,Germany,Pfizer/BioNTech,134908871
2022-06-29,Italy,Johnson&Johnson,1507815
2022-06-29,Italy,Moderna,34172161
2022-06-29,Italy,Novavax,42255
2022-06-29,Italy,Pfizer/BioNTech,90366383
2022-06-29,Japan,Moderna,65215970
2022-06-29,Japan,Novavax,30860
2022-06-29,Japan,Pfizer/BioNTech,219633513
2022-06-29,South Korea,Johnson&Johnson,1543563
2022-06-29,South Korea,Moderna,24733655
2022-06-29,South Korea,Novavax,571804
2022-06-29,South Korea,Pfizer/BioNTech,78622362
2022-06-29,United States,Johnson&Johnson,18823432
2022-06-29,United States,Moderna,224756352
2022-06-29,United States,Pfizer/BioNTech,352049385
