tDate,Country,Vaccine,NumberOfVaccinated
2022-07-17,Chile,Pfizer/BioNTech,8029892
2022-07-17,Chile,Sinovac,25888348
2022-07-17,Czechia,Moderna,1603663
2022-07-17,Czechia,Pfizer/BioNTech,14778424
2022-07-17,France,Moderna,23841262
2022-07-17,France,Novavax,27748
2022-07-17,France,Pfizer/BioNTech,114723206
2022-07-17,Germany,Johnson&Johnson,3748403
2022-07-17,Germany,Moderna,31304409
2022-07-17,Germany,Novavax,133075
2022-07-17,Germany,Pfizer/BioNTech,135449876
2022-07-17,Italy,Moderna,34205583
2022-07-17,Italy,Novavax,42494
2022-07-17,Italy,Pfizer/BioNTech,90845872
2022-07-17,Japan,Moderna,66483381
2022-07-17,Japan,Novavax,62817
2022-07-17,Japan,Pfizer/BioNTech,223804464
2022-07-17,South Korea,Moderna,24780018
2022-07-17,South Korea,Novavax,604799
2022-07-17,South Korea,Pfizer/BioNTech,78877869
2022-07-17,Switzerland,Johnson&Johnson,61725
2022-07-17,Switzerland,Moderna,9843676
2022-07-17,Switzerland,Pfizer/BioNTech,5902638
